fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
0,5,,,,0,,,,11,27,4-11,3-4,515,71,2-5,14.2,444,70,6.3,5-40,0,0,0,37:07,27,0,1,Navy,away,41,332500084,2013,2,regular
0,1,,,,0,97,0,6,4,18,5-16,1-3,335,170,21-39,4.4,165,38,4.3,4-34,3,0,3,29:01,0,0,1,Old Dominion,away,10,332500120,2013,2,regular
0,4,27,0,1,2,70,0,3,9,28,7-13,0-1,587,275,14-23,12.0,312,46,6.8,1-15,1,0,1,30:09,24,0,3,Maryland,home,47,332500120,2013,2,regular
0,3,6,0,2,3,89,0,2,8,30,7-12,1-1,479,194,19-28,6.9,285,46,6.2,6-75,1,1,0,31:39,86,2,4,Nebraska,home,56,332500158,2013,2,regular
1,0,5,0,1,1,22,0,2,7,16,4-13,0-1,284,222,21-37,6.0,62,27,2.3,7-55,4,0,4,27:53,,,,Southern Mississippi,away,13,332500158,2013,2,regular
2,0,34,0,4,1,65,0,3,7,16,7-18,1-2,282,178,23-40,4.4,104,34,3.1,2-9,3,1,2,34:03,,,,Florida Atlantic,away,13,332480151,2013,2,regular
1,2,,,,2,104,0,2,7,16,5-13,1-1,312,202,20-30,6.7,110,34,3.2,7-44,2,2,0,25:57,44,0,2,East Carolina,home,31,332480151,2013,2,regular
1,2,59,0,3,5,21,0,1,8,22,4-8,0-0,445,293,17-20,14.6,152,34,4.5,5-45,1,1,0,26:30,,,,LSU,home,56,332500099,2013,2,regular
1,1,2,0,1,1,9,0,1,5,17,5-16,1-2,296,136,9-25,5.4,160,43,3.7,5-35,1,1,0,33:30,,,,UAB,away,17,332500099,2013,2,regular
2,1,45,0,4,2,33,0,2,9,9,4-17,0-0,275,108,12-29,3.7,167,36,4.6,9-82,3,1,2,28:19,0,0,1,Colorado State,away,27,332500202,2013,2,regular
1,0,29,0,6,3,80,0,4,12,22,5-18,1-3,427,212,21-39,5.4,215,44,4.9,5-45,3,2,1,31:41,9,0,2,Tulsa,home,30,332500202,2013,2,regular
1,2,53,1,6,2,12,0,1,11,25,6-15,0-2,465,297,20-33,9.0,168,44,3.8,9-78,3,1,2,29:50,0,0,1,South Alabama,away,41,332502655,2013,2,regular
1,2,9,0,2,3,153,0,7,7,20,7-16,0-1,372,327,29-47,7.0,45,27,1.7,8-85,2,1,1,29:40,55,0,2,Tulane,home,39,332502655,2013,2,regular
2,4,20,0,2,1,90,0,3,10,20,4-10,0-0,382,142,11-19,7.5,240,45,5.3,2-17,1,0,1,27:01,97,2,5,Tennessee,home,52,332502633,2013,2,regular
0,1,16,0,1,1,131,0,6,8,21,8-15,0-0,393,222,17-36,6.2,171,34,5.0,8-70,7,2,5,31:55,16,0,1,Western Kentucky,away,20,332502633,2013,2,regular
0,0,,,,0,104,0,6,,6,2-13,0-1,113,69,8-19,3.6,44,30,1.5,3-15,2,1,1,22:25,11,0,1,Tennessee Tech,away,0,332500275,2013,2,regular
1,4,50,0,5,3,19,0,1,6,29,7-13,0-1,606,219,24-29,7.6,387,51,7.6,5-31,1,0,1,37:31,0,0,1,Wisconsin,home,48,332500275,2013,2,regular
1,0,20,0,2,0,111,0,5,1,11,3-16,0-1,183,122,18-28,4.4,61,35,1.7,2-8,0,0,0,31:18,10,0,1,Eastern Michigan,away,7,332500213,2013,2,regular
0,5,43,0,3,1,44,0,2,9,25,1-10,2-2,574,323,25-35,9.2,251,39,6.4,5-46,2,1,1,28:06,,,,Penn State,home,45,332500213,2013,2,regular
0,0,-3,0,1,2,128,0,5,2,16,3-14,1-3,295,256,29-45,5.7,39,22,1.8,3-25,1,0,1,25:09,,,,Indiana State,away,14,332502509,2013,2,regular
0,1,9,0,3,0,123,1,2,8,16,4-16,1-2,284,150,15-24,6.3,134,46,2.9,6-45,0,0,0,34:51,2,0,1,Purdue,home,20,332502509,2013,2,regular
0,0,,,,1,125,0,6,1,17,3-16,1-1,280,216,22-41,5.3,64,27,2.4,5-50,4,2,2,27:23,0,0,1,San Diego State,away,7,332500194,2013,2,regular
2,4,10,0,1,2,25,0,1,6,22,7-15,2-3,445,182,21-30,6.1,263,40,6.6,8-75,1,0,1,32:03,4,0,2,Ohio State,home,42,332500194,2013,2,regular
0,1,26,0,3,1,91,0,4,5,24,3-13,0-2,456,308,23-42,7.3,148,32,4.6,7-48,1,0,1,23:32,,,,Cincinnati,away,17,332500356,2013,2,regular
0,2,66,0,5,4,10,0,1,9,27,9-15,0-0,522,312,26-37,8.4,210,39,5.4,5-24,0,0,0,36:28,0,0,1,Illinois,home,45,332500356,2013,2,regular
2,0,20,0,3,0,,,,6,12,1-13,0-1,155,66,6-26,2.5,89,35,2.5,8-55,2,1,1,29:21,,,,South Florida,away,6,332500127,2013,2,regular
1,1,19,0,6,0,14,0,1,3,16,4-14,1-2,265,94,12-24,3.9,171,38,4.5,9-94,2,2,0,45:07,56,1,1,Michigan State,home,21,332500127,2013,2,regular
0,0,18,0,1,2,76,0,2,12,23,8-15,0-2,410,314,29-53,5.9,96,19,5.1,4-33,2,0,2,25:56,0,1,1,Notre Dame,away,30,332500130,2013,2,regular
0,1,0,0,1,4,78,0,3,11,25,6-12,0-0,460,294,21-33,8.9,166,39,4.3,6-50,1,0,1,34:04,30,0,2,Michigan,home,41,332500130,2013,2,regular
0,0,-3,0,2,1,61,0,2,2,12,1-10,1-1,197,127,14-30,4.2,70,23,3.0,4-55,2,1,1,21:42,28,1,1,Missouri State,away,14,332502294,2013,2,regular
1,4,10,0,1,0,35,0,1,4,25,7-14,0-1,491,193,19-28,6.9,298,57,5.2,11-100,1,0,1,36:37,0,0,1,Iowa,home,28,332502294,2013,2,regular
0,3,2,0,2,1,94,0,7,3,29,6-13,0-0,434,301,29-45,6.7,133,34,3.9,7-52,4,0,4,27:07,,,,Syracuse,away,27,332500077,2013,2,regular
0,2,,,,4,42,0,2,12,27,10-18,0-1,581,375,30-37,10.1,206,44,4.7,6-55,0,0,0,32:53,38,0,4,Northwestern,home,48,332500077,2013,2,regular
0,3,2,0,1,0,95,0,6,3,21,7-16,1-3,356,253,29-40,6.3,103,41,2.5,1-15,1,1,0,31:12,1,0,1,New Mexico State,home,21,332500166,2013,2,regular
1,3,67,1,2,0,15,0,2,14,21,2-9,0-0,469,127,8-15,8.5,342,43,8.0,4-37,1,0,1,28:02,,,,Minnesota,away,44,332500166,2013,2,regular
1,3,8,0,4,0,28,0,2,6,21,7-15,1-1,514,267,20-28,9.5,247,45,5.5,7-69,3,2,1,37:41,37,0,1,Maine,away,24,332500113,2013,2,regular
2,0,20,0,3,2,115,0,4,2,14,5-16,1-2,265,201,20-42,4.8,64,22,2.9,2-22,2,1,1,28:04,0,0,1,UMass,home,14,332500113,2013,2,regular
0,0,-2,0,1,0,22,0,1,0,10,3-15,1-1,173,142,19-28,5.1,31,29,1.1,4-31,1,1,0,29:04,,,,Florida International,home,0,332492229,2013,2,regular
1,4,16,0,2,1,22,0,1,8,16,5-12,0-0,390,225,14-21,10.7,165,38,4.3,5-39,0,0,0,30:56,,,,UCF,away,38,332492229,2013,2,regular
0,0,1,0,1,1,176,0,6,1,12,5-13,0-0,206,99,10-16,6.2,107,42,2.5,5-60,2,1,1,30:47,,,,Eastern Kentucky,away,7,332500097,2013,2,regular
1,1,14,0,4,4,23,0,1,14,22,7-13,0-0,475,397,23-34,11.7,78,28,2.8,4-40,0,0,0,29:13,26,0,1,Louisville,home,44,332500097,2013,2,regular
2,2,2,0,1,0,51,0,4,1,19,8-18,1-2,300,200,20-39,5.1,100,39,2.6,9-58,3,1,2,29:11,,,,Temple,home,13,332500218,2013,2,regular
1,1,6,0,2,0,54,0,2,16,32,7-17,0-1,524,305,29-48,6.4,219,48,4.6,8-77,2,2,0,30:07,38,0,2,Houston,away,22,332500218,2013,2,regular
2,3,-2,0,1,1,63,0,3,2,25,4-11,1-1,378,218,17-27,8.1,160,44,3.6,6-70,0,0,0,33:29,,,,Montana State,away,30,332502567,2013,2,regular
0,1,55,1,1,1,125,0,6,11,22,9-18,0-0,461,317,35-48,6.6,144,26,5.5,11-85,2,2,0,26:00,,,,SMU,home,31,332502567,2013,2,regular
0,0,-1,0,2,0,92,0,6,,6,1-13,1-1,133,74,8-27,2.7,59,27,2.2,7-51,2,1,1,23:49,22,0,1,Norfolk State,away,0,332500164,2013,2,regular
1,4,56,0,7,1,5,0,1,8,19,8-18,1-2,423,150,12-22,6.8,273,56,4.9,11-90,1,0,1,36:05,0,0,1,Rutgers,home,38,332500164,2013,2,regular
2,2,16,0,4,2,46,0,2,4,25,10-18,1-2,470,297,25-37,8.0,173,45,3.8,6-52,3,2,1,34:43,,,,Duke,away,28,332500235,2013,2,regular
2,1,13,0,2,0,96,0,4,2,12,2-13,0-4,237,148,14-24,6.2,89,33,2.7,5-60,2,2,0,25:17,75,1,1,Memphis,home,14,332500235,2013,2,regular
2,2,-5,0,3,4,29,0,1,6,25,11-18,0-0,564,302,23-39,7.7,262,39,6.7,7-67,1,0,1,23:43,,,,Wyoming,home,42,332502751,2013,2,regular
0,1,-13,0,5,0,68,0,4,4,16,5-20,3-4,344,205,23-33,6.2,139,46,3.0,6-53,2,2,0,36:17,0,0,1,Idaho,away,10,332502751,2013,2,regular
0,2,,,,2,111,0,6,6,21,5-11,1-3,454,228,16-25,9.1,226,36,6.3,5-40,1,1,0,24:31,,,,South Carolina,away,30,332500061,2013,2,regular
1,1,3,0,1,4,39,0,2,11,25,6-14,2-3,536,309,17-23,13.4,227,53,4.3,5-16,0,0,0,34:53,,,,Georgia,home,41,332500061,2013,2,regular
3,1,15,0,2,2,56,0,3,3,10,1-11,0-0,212,162,12-25,6.5,50,28,1.8,5-58,1,0,1,21:40,55,0,2,Miami,home,21,332502390,2013,2,regular
0,1,33,0,3,1,41,0,2,4,22,6-15,0-1,413,291,22-33,8.8,122,44,2.8,10-70,5,3,2,38:20,24,0,1,Florida,away,16,332502390,2013,2,regular
1,0,52,0,3,0,97,0,4,1,8,1-16,1-2,122,23,4-14,1.6,99,43,2.3,5-30,0,0,0,30:21,,,,Miami (OH),away,7,332500096,2013,2,regular
0,2,33,0,8,3,56,0,2,11,27,4-11,0-0,675,413,25-35,11.8,262,39,6.7,11-117,1,1,0,40:49,,,,Kentucky,home,41,332500096,2013,2,regular
0,0,16,0,1,0,32,0,2,3,6,3-14,0-0,139,54,11-16,3.4,85,34,2.5,8-51,1,1,0,30:47,21,0,1,Austin Peay,away,3,332500238,2013,2,regular
1,4,40,0,7,1,2,0,2,8,21,4-11,0-0,442,273,19-29,9.4,169,35,4.8,5-24,1,0,1,29:07,,,,Vanderbilt,home,38,332500238,2013,2,regular
2,0,8,0,2,2,,,,1,17,6-14,0-1,252,159,16-24,6.6,93,41,2.3,4-25,2,1,1,33:20,13,0,1,Southeast Missouri State,away,13,332500145,2013,2,regular
1,2,5,0,1,2,13,0,2,7,25,10-17,3-4,532,260,14-32,8.1,272,50,5.4,3-15,3,2,1,26:40,0,0,1,Ole Miss,home,31,332500145,2013,2,regular
0,0,,,,,97,0,4,1,6,2-14,0-1,163,135,11-25,5.4,28,25,1.1,5-32,3,2,1,21:07,12,0,1,Alcorn State,away,7,332500344,2013,2,regular
2,5,-5,0,1,2,95,0,1,9,30,5-14,2-6,556,279,20-33,8.5,277,54,5.1,3-25,1,0,1,38:37,7,0,1,Mississippi State,home,51,332500344,2013,2,regular
2,2,16,0,1,1,31,0,1,3,13,3-11,0-0,231,117,19-28,4.2,114,25,4.6,4-20,0,0,0,24:13,,,,Samford,away,21,332500008,2013,2,regular
0,2,20,0,1,2,50,0,2,7,22,6-12,1-1,458,125,9-17,7.4,333,53,6.3,6-65,2,2,0,35:47,,,,Arkansas,home,31,332500008,2013,2,regular
1,0,,,,0,71,0,4,9,24,8-18,0-3,422,284,30-42,6.8,138,38,3.6,6-53,1,1,0,32:28,,,,Arkansas State,away,9,332500002,2013,2,regular
1,3,2,0,1,2,57,0,2,8,23,7-14,1-1,468,167,11-19,8.8,301,50,6.0,9-91,1,1,0,26:57,,,,Auburn,home,38,332500002,2013,2,regular
1,1,27,0,1,2,91,0,6,3,14,4-14,2-2,299,195,19-29,6.7,104,38,2.7,8-62,4,2,2,40:26,39,0,2,North Texas,away,21,332500195,2013,2,regular
2,0,36,0,3,2,74,0,3,9,20,5-14,0-1,442,239,19-30,8.0,203,40,5.1,10-98,3,1,2,32:03,42,1,2,Ohio,home,27,332500195,2013,2,regular
1,3,5,0,2,2,69,0,3,11,26,6-12,0-0,576,357,19-25,14.3,219,46,4.8,5-40,0,0,0,36:32,,,,Bowling Green,away,41,332502309,2013,2,regular
0,1,,,,2,130,0,6,2,15,6-13,0-0,302,164,15-28,5.9,138,28,4.9,2-10,1,1,0,23:28,,,,Kent State,home,22,332502309,2013,2,regular
0,1,1,0,2,3,118,0,5,7,26,9-20,2-3,498,310,29-43,7.2,188,51,3.7,9-72,2,1,1,38:20,0,0,1,James Madison,away,33,332502006,2013,2,regular
1,1,28,0,2,4,39,0,2,5,14,8-13,0-0,356,287,20-32,9.0,69,25,2.8,7-70,1,0,1,21:26,0,0,1,Akron,home,35,332502006,2013,2,regular
0,3,22,0,3,1,42,0,2,8,23,9-15,1-1,384,212,16-25,8.5,172,47,3.7,4-50,1,0,1,32:25,81,1,3,Missouri,home,38,332500142,2013,2,regular
0,1,29,0,1,1,80,0,2,11,17,4-11,0-0,387,262,26-41,6.4,125,23,5.4,9-53,3,0,3,27:12,3,0,1,Toledo,away,23,332500142,2013,2,regular
0,3,13,0,2,0,91,0,4,9,18,5-11,0-0,447,225,10-18,12.5,222,40,5.6,9-70,3,2,1,27:54,37,0,2,Nicholls,away,27,332502711,2013,2,regular
2,3,2,0,1,0,98,0,4,5,30,6-15,0-2,485,254,24-43,5.9,231,44,5.3,8-90,2,0,2,32:06,0,0,1,Western Michigan,home,23,332502711,2013,2,regular
1,2,3,0,1,0,101,0,6,2,20,7-19,3-5,439,76,7-20,3.8,363,64,5.7,8-90,3,2,1,31:48,,,,Army,away,14,332502050,2013,2,regular
2,2,3,0,1,2,31,0,2,16,24,6-13,0-0,440,325,23-37,8.8,115,34,3.4,7-44,1,1,0,27:31,11,0,1,Ball State,home,40,332502050,2013,2,regular
0,2,25,0,3,1,34,0,2,1,19,5-14,1-1,385,227,17-27,8.4,158,43,3.7,5-40,2,1,1,30:41,0,0,1,New Hampshire,away,21,332502117,2013,2,regular
1,0,5,0,4,3,91,0,4,6,17,6-15,0-2,437,333,21-37,9.0,104,28,3.7,2-20,1,0,1,28:18,0,0,1,Central Michigan,home,24,332502117,2013,2,regular
1,6,50,0,4,3,30,0,2,10,32,8-13,1-2,781,452,19-25,18.1,329,55,6.0,10-125,0,0,0,26:18,7,0,1,Baylor,home,70,332500239,2013,2,regular
0,1,,,,1,61,0,4,1,16,6-19,0-2,363,280,15-26,10.8,83,49,1.7,3-35,2,1,1,33:42,,,,Buffalo,away,13,332500239,2013,2,regular
0,0,32,0,5,1,18,0,1,4,16,4-14,1-2,245,191,18-30,6.4,54,39,1.4,5-44,3,2,1,32:05,0,0,1,Wake Forest,away,10,332490103,2013,2,regular
2,1,6,0,1,2,40,0,3,6,17,3-11,0-0,314,123,7-14,8.8,191,46,4.2,0-0,1,0,1,27:55,0,0,1,Boston College,home,24,332490103,2013,2,regular
1,0,22,0,2,2,48,0,3,1,11,7-18,0-0,241,155,10-22,7.0,86,46,1.9,3-15,3,1,2,30:40,,,,South Carolina State,away,13,332500228,2013,2,regular
1,2,,,,3,43,0,2,10,28,12-21,1-2,512,329,36-51,6.5,183,44,4.2,4-30,1,1,0,29:14,87,2,2,Clemson,home,52,332500228,2013,2,regular
2,1,2,0,1,2,,,,3,24,7-15,1-1,322,300,29-45,6.7,22,25,0.9,7-61,2,2,0,31:01,12,0,2,Richmond,away,21,332500152,2013,2,regular
2,1,17,0,2,1,57,0,3,11,24,8-16,1-1,444,256,27-35,7.3,188,41,4.6,10-89,4,2,2,28:44,,,,NC State,home,23,332500152,2013,2,regular
1,0,2,0,1,0,75,0,5,3,8,2-13,0-0,162,51,4-14,3.6,111,40,2.8,4-16,3,0,3,30:26,0,0,2,Western Carolina,away,3,332500259,2013,2,regular
0,4,21,0,6,1,33,0,2,9,24,7-13,1-1,462,225,20-35,6.4,237,34,7.0,3-15,3,1,2,36:43,72,1,3,Virginia Tech,home,45,332500259,2013,2,regular
1,1,-2,0,2,1,113,0,4,2,26,8-18,0-2,402,243,24-42,5.8,159,41,3.9,7-63,3,0,3,32:20,14,0,1,Middle Tennessee,away,20,332500153,2013,2,regular
0,3,30,0,4,2,26,0,1,10,27,9-16,1-1,511,377,25-36,10.5,134,41,3.3,4-50,2,1,1,27:07,12,0,3,North Carolina,home,40,332500153,2013,2,regular
1,6,21,0,2,2,56,0,3,9,25,3-10,0-2,557,207,15-29,7.1,350,40,8.8,11-119,0,0,0,21:25,113,0,3,Oregon,away,59,332500258,2013,2,regular
0,1,12,0,2,0,123,0,7,4,19,6-20,0-3,298,174,31-47,3.7,124,39,3.2,4-45,4,1,3,38:35,,,,Virginia,home,10,332500258,2013,2,regular
0,1,62,0,1,4,158,0,9,5,31,6-14,3-3,504,369,30-50,7.4,135,32,4.2,6-40,2,0,2,34:19,,,,UT San Antonio,home,35,332502636,2013,2,regular
0,2,2,0,2,6,102,0,6,8,30,5-9,0-0,605,518,35-43,12.0,87,32,2.7,7-60,0,0,0,25:41,31,0,2,Oklahoma State,away,56,332502636,2013,2,regular
0,1,,,,1,162,1,6,9,20,7-16,0-2,370,193,18-31,6.2,177,40,4.4,5-27,1,0,1,27:27,28,0,2,Louisiana,away,27,332502306,2013,2,regular
0,4,94,0,2,0,158,1,4,12,23,8-14,0-1,454,305,23-34,9.0,149,37,4.0,4-39,2,0,2,32:08,32,1,1,Kansas State,home,48,332502306,2013,2,regular
2,1,-2,0,1,0,45,0,3,1,19,3-13,0-1,387,218,21-41,5.3,169,24,7.0,8-66,4,3,1,40:23,11,0,2,West Virginia,away,7,332500201,2013,2,regular
3,0,25,0,3,1,20,0,1,10,21,5-17,0-0,435,119,10-21,5.7,316,57,5.5,9-53,4,2,2,34:26,6,0,1,Oklahoma,home,16,332500201,2013,2,regular
0,4,10,0,2,0,65,0,2,16,33,10-21,1-1,679,129,9-27,4.8,550,72,7.6,8-68,2,1,1,31:01,,,,BYU,home,40,332500252,2013,2,regular
1,1,28,0,2,2,49,0,3,3,23,5-17,0-3,445,313,24-44,7.1,132,39,3.4,4-45,0,0,0,28:59,0,0,1,Texas,away,21,332500252,2013,2,regular
2,0,,,,2,41,0,2,1,16,5-18,1-4,356,287,26-44,6.5,69,32,2.2,10-84,2,1,1,32:13,0,0,2,Stephen F. Austin,away,13,332502641,2013,2,regular
1,4,57,0,4,4,147,0,4,11,35,8-12,0-0,731,494,32-47,10.5,237,37,6.4,10-106,4,2,2,27:47,63,0,1,Texas Tech,home,61,332502641,2013,2,regular
1,1,1,0,2,1,69,0,3,2,15,3-13,0-0,286,67,8-18,3.7,219,43,5.1,5-54,1,0,1,32:49,,,,South Dakota,away,14,332502305,2013,2,regular
0,3,92,0,4,1,34,0,2,7,20,4-11,1-2,390,110,10-20,5.5,280,50,5.6,9-71,1,1,0,27:04,10,0,1,Kansas,home,31,332502305,2013,2,regular
0,1,,,,1,,,,5,18,5-14,0-1,339,132,12-23,5.7,207,45,4.6,6-35,3,1,2,29:56,,,,Southeastern Louisiana,away,17,332502628,2013,2,regular
1,3,22,0,1,2,85,0,2,8,20,5-13,1-4,402,233,17-28,8.3,169,38,4.4,5-50,0,0,0,29:57,0,0,2,TCU,home,38,332502628,2013,2,regular
0,2,,,,2,17,0,1,4,14,6-16,1-2,390,150,7-16,9.4,240,42,5.7,7-41,2,0,2,29:19,12,0,1,Sam Houston State,away,28,332500245,2013,2,regular
0,4,40,0,3,4,76,0,4,11,38,11-15,0-1,714,500,34-48,10.4,214,39,5.5,4-35,1,0,1,30:41,30,1,2,Texas A&M,home,65,332500245,2013,2,regular
1,1,,,,1,15,0,1,8,16,2-15,3-4,270,108,6-18,6.0,162,49,3.3,7-43,1,1,0,27:57,0,0,1,Air Force,home,20,332502005,2013,2,regular
1,2,-5,0,1,5,40,0,2,10,32,11-15,1-1,577,360,32-40,9.0,217,46,4.7,8-70,2,1,1,32:03,,,,Utah State,away,52,332502005,2013,2,regular
1,1,-1,0,2,1,85,0,5,2,19,11-20,1-2,362,210,21-35,6.0,152,49,3.1,10-102,6,2,4,31:00,,,,UT Martin,away,14,332500068,2013,2,regular
2,3,71,0,3,5,27,0,2,9,25,5-15,2-3,472,252,20-32,7.9,220,49,4.5,2-31,1,1,0,29:00,82,1,4,Boise State,home,63,332500068,2013,2,regular
1,4,,,,1,135,0,5,5,23,6-12,1-2,402,119,15-20,5.9,283,47,6.0,4-30,0,0,0,27:36,,,,UTEP,home,35,332502638,2013,2,regular
0,6,,,,0,97,0,3,6,25,3-9,2-2,483,88,4-7,12.6,395,57,6.9,3-30,1,1,0,31:33,,,,New Mexico,away,42,332502638,2013,2,regular
1,2,-6,0,2,1,96,0,5,5,16,6-19,1-2,416,244,15-27,9.0,172,49,3.5,4-30,1,1,0,31:46,,,,Cal Poly,away,25,332500278,2013,2,regular
1,0,130,2,4,3,15,0,2,11,23,4-15,0-1,370,208,23-34,6.1,162,40,4.1,3-15,1,1,0,28:14,,,,Fresno State,home,41,332500278,2013,2,regular
1,5,59,0,5,0,42,0,2,16,25,10-20,2-4,478,81,8-21,3.9,397,69,5.8,5-35,1,1,0,35:24,101,2,2,Arizona,away,58,332502439,2013,2,regular
1,1,,,,1,99,0,6,1,10,4-15,0-3,282,125,9-28,4.5,157,35,4.5,8-70,3,1,2,23:27,,,,UNLV,home,13,332502439,2013,2,regular
0,2,,,,2,36,0,1,10,25,12-15,0-0,404,207,17-27,7.7,197,41,4.8,2-25,1,1,0,32:01,0,0,1,Stanford,home,34,332500024,2013,2,regular
1,0,,,,1,57,0,3,7,22,3-12,3-4,251,216,29-44,4.9,35,23,1.5,6-57,1,0,1,27:39,,,,San José State,away,13,332500024,2013,2,regular
1,0,,,,1,90,0,3,1,11,3-12,0-1,296,178,13-27,6.6,118,25,4.7,7-66,2,0,2,24:53,,,,UC Davis,away,7,332502440,2013,2,regular
0,3,-2,0,2,2,,,,6,30,11-19,2-3,535,268,21-27,9.9,267,64,4.2,5-51,1,1,0,35:07,0,0,2,Nevada,home,36,332502440,2013,2,regular
0,0,15,0,5,4,72,0,4,7,24,8-19,3-4,508,451,35-50,9.0,57,33,1.7,7-76,1,0,1,39:12,0,0,1,Oregon State,home,33,332500204,2013,2,regular
0,0,,,,1,54,0,4,2,15,1-11,0-1,239,170,18-32,5.3,69,25,2.8,5-44,1,0,1,20:00,23,1,1,Hawai'i,away,14,332500204,2013,2,regular
1,4,,,,1,66,0,4,6,23,3-12,0-1,553,308,13-29,10.6,245,39,6.3,9-84,2,1,1,27:43,,,,Portland State,away,30,332500025,2013,2,regular
1,2,22,0,4,2,64,0,3,13,31,10-20,0-1,616,485,33-51,9.5,131,44,3.0,6-60,1,1,0,32:20,0,0,1,California,home,37,332500025,2013,2,regular
1,1,15,0,3,0,12,0,1,1,14,3-13,1-2,193,54,11-21,2.6,139,42,3.3,3-19,2,0,2,32:10,0,0,2,USC,home,7,332500030,2013,2,regular
0,0,5,0,2,0,16,0,1,4,12,5-15,0-0,222,215,26-38,5.7,7,22,0.3,8-87,3,1,2,27:40,75,1,2,Washington State,away,10,332500030,2013,2,regular
0,1,,,,0,122,0,7,1,13,4-17,1-1,205,136,13-25,5.4,69,43,1.6,6-55,2,2,0,33:03,,,,Weber State,away,7,332500254,2013,2,regular
2,6,126,0,6,3,52,0,2,10,24,5-11,1-2,628,290,17-24,12.1,338,38,8.9,4-35,0,0,0,26:57,,,,Utah,home,70,332500254,2013,2,regular
0,0,19,0,1,0,15,0,1,0,6,4-15,0-0,167,116,12-23,5.0,51,31,1.6,5-31,4,2,2,27:48,,,,Sacramento State,away,0,332480009,2013,2,regular
2,2,34,0,4,5,20,0,1,13,27,8-16,1-2,523,365,27-36,10.1,158,44,3.6,1-5,0,0,0,32:05,67,0,2,Arizona State,home,55,332480009,2013,2,regular
2,1,10,0,1,2,128,0,4,6,19,6-19,2-3,340,280,33-55,5.1,60,26,2.3,6-51,4,1,3,33:18,4,0,2,Central Arkansas,away,24,332500038,2013,2,regular
1,0,,,,3,52,0,3,8,23,5-12,0-0,425,341,23-36,9.5,84,34,2.5,8-64,4,2,2,26:42,125,2,3,Colorado,home,38,332500038,2013,2,regular
0,1,4,0,1,1,147,0,5,2,21,3-14,1-2,362,272,23-37,7.4,90,36,2.5,2-25,2,1,1,30:54,,,,Lamar,away,14,332502348,2013,2,regular
1,1,-4,0,2,2,66,0,3,9,18,6-16,0-1,439,166,22-32,5.2,273,38,7.2,8-55,0,0,0,28:59,0,0,1,Louisiana Tech,home,27,332502348,2013,2,regular
2,0,,,,1,19,0,3,4,11,6-17,0-0,237,143,11-24,6.0,94,34,2.8,15-125,1,1,0,31:51,16,0,1,Grambling,away,10,332502433,2013,2,regular
1,2,12,0,7,3,101,1,2,12,26,6-13,0-0,571,204,16-30,6.8,367,38,9.7,5-55,3,2,1,44:52,,,,Louisiana Monroe,home,48,332502433,2013,2,regular
0,0,,,,0,162,0,8,3,10,2-12,0-1,147,133,12-25,5.3,14,24,0.6,4-25,2,1,1,26:37,,,,Savannah State,away,3,332502653,2013,2,regular
1,2,0,0,1,6,61,0,2,12,27,7-11,1-2,531,280,28-32,8.8,251,40,6.3,7-75,0,0,0,33:23,78,1,1,Troy,home,66,332502653,2013,2,regular
0,0,24,0,1,0,31,0,1,3,16,6-15,0-2,227,182,26-42,4.3,45,25,1.8,8-59,1,1,0,21:48,,,,Prairie View,away,3,332500326,2013,2,regular
1,4,26,0,2,0,55,0,2,4,21,8-16,1-1,408,166,17-27,6.1,242,43,5.6,11-86,0,0,0,38:12,,,,Texas State,home,28,332500326,2013,2,regular
0,4,32,0,3,2,46,0,3,6,25,10-14,1-1,509,108,11-15,7.2,401,60,6.7,3-14,0,0,0,34:46,,,,Chattanooga,away,42,332502247,2013,2,regular
0,0,,,,2,129,0,6,2,13,6-14,0-1,303,273,17-35,7.8,30,17,1.8,4-25,0,0,0,20:40,,,,Georgia State,home,14,332502247,2013,2,regular
0,0,2,0,1,0,80,0,4,,14,3-13,0-0,184,117,9-20,5.8,67,44,1.5,5-37,6,3,3,32:56,0,0,1,Gardner-Webb,away,0,332500276,2013,2,regular
3,4,19,0,3,2,45,0,1,13,26,3-12,2-4,509,285,22-35,8.1,224,39,5.7,9-74,1,0,1,27:04,115,1,3,Marshall,home,55,332500276,2013,2,regular
1,0,,,,1,140,0,6,1,18,2-13,1-3,336,179,19-32,5.6,157,34,4.6,6-58,3,1,2,26:12,,,,Delaware,away,7,332572426,2013,3,regular
1,5,28,0,2,2,44,0,2,9,31,10-13,1-1,589,237,11-15,15.8,352,62,5.7,0-0,1,1,0,33:48,8,0,2,Navy,home,51,332572426,2013,3,regular
2,1,,,,1,107,0,5,7,21,5-18,0-1,374,349,29-45,7.8,25,34,0.7,5-40,2,0,2,31:50,0,0,1,Connecticut,home,21,332570041,2013,3,regular
