season,team,conference,stat_name,stat_value
2004,Oklahoma,Big 12,fumblesLost,9
2004,Alabama,SEC,rushingAttempts,502
2004,Florida State,ACC,rushingAttempts,460
2004,South Florida,Conference USA,puntReturnTDs,0
2004,Georgia Tech,ACC,netPassingYards,2406
2004,Central Michigan,Mid-American,turnovers,19
2004,East Carolina,Conference USA,rushingYards,1021
2004,Fresno State,Western Athletic,fourthDowns,9
2004,Florida A&M,FBS Independents,firstDowns,76
2004,Army,Conference USA,passesIntercepted,7
2004,SMU,Western Athletic,thirdDowns,163
2004,UTEP,Western Athletic,passAttempts,393
2004,Auburn,SEC,penalties,0
2004,Ball State,Mid-American,fourthDowns,15
2004,Utah State,Sun Belt,fumblesLost,10
2004,Wisconsin,Big Ten,firstDowns,226
2004,North Texas,Sun Belt,netPassingYards,1984
2004,Illinois,Big Ten,totalYards,3719
2004,Akron,Mid-American,rushingAttempts,379
2004,Colorado,Big 12,turnovers,27
2004,Arkansas,SEC,passesIntercepted,6
2004,Pittsburgh,Big East,fourthDowns,14
2004,Boise State,Western Athletic,rushingAttempts,596
2004,Houston,Conference USA,possessionTime,12405
2004,Buffalo,Mid-American,possessionTime,8810
2004,Baylor,Big 12,thirdDownConversions,61
2004,UCF,Mid-American,firstDowns,178
2004,Idaho,Sun Belt,interceptionYards,171
2004,Army,Conference USA,games,11
2004,Bowling Green,Mid-American,fumblesLost,6
2004,UTEP,Western Athletic,turnovers,30
2004,UCLA,Pac-10,thirdDowns,177
2004,Iowa State,Big 12,rushingYards,1701
2004,Tennessee,SEC,interceptions,15
2004,SMU,Western Athletic,penaltyYards,0
2004,Middle Tennessee,Sun Belt,firstDowns,219
2004,Utah State,Sun Belt,turnovers,29
2004,Western Michigan,Mid-American,puntReturns,31
2004,TCU,Conference USA,puntReturnTDs,0
2004,UCF,Mid-American,rushingYards,1067
2004,Clemson,ACC,interceptions,15
2004,Idaho,Sun Belt,passCompletions,250
2004,California,Pac-10,fumblesRecovered,12
2004,UNLV,Mountain West,fumblesLost,18
2004,Washington,Pac-10,rushingTDs,10
2004,Cincinnati,Conference USA,possessionTime,14919
2004,Vanderbilt,SEC,totalYards,3309
2004,Eastern Michigan,Mid-American,games,11
2004,Navy,FBS Independents,netPassingYards,1291
2004,Louisiana Tech,Western Athletic,penalties,0
2004,North Carolina,ACC,turnovers,19
2004,Virginia,ACC,interceptionTDs,0
2004,Vanderbilt,SEC,penaltyYards,0
2004,Arkansas State,Sun Belt,passCompletions,177
2004,Louisiana Tech,Western Athletic,passingTDs,11
2004,Florida A&M,FBS Independents,rushingTDs,4
2004,BYU,Mountain West,puntReturnYards,140
2004,Kent State,Mid-American,rushingAttempts,415
2004,LSU,SEC,interceptionYards,241
2004,Toledo,Mid-American,passesIntercepted,12
2004,Central Michigan,Mid-American,puntReturns,18
2004,Kansas State,Big 12,possessionTime,12287
2004,UAB,Conference USA,rushingYards,1622
2004,Army,Conference USA,fumblesLost,8
2004,Ball State,Mid-American,puntReturnTDs,0
2004,Navy,FBS Independents,interceptionTDs,2
2004,Iowa State,Big 12,puntReturnYards,310
2004,Florida,SEC,possessionTime,12340
2004,Idaho,Sun Belt,passingTDs,14
2004,Fresno State,Western Athletic,fumblesRecovered,14
2004,Indiana,Big Ten,possessionTime,11669
2004,Louisiana Monroe,Sun Belt,rushingAttempts,404
2004,Vanderbilt,SEC,interceptionYards,44
2004,West Virginia,Big East,thirdDownConversions,53
2004,UCF,Mid-American,passingTDs,10
2004,Alabama,SEC,penalties,0
2004,Washington State,Pac-10,thirdDownConversions,59
2004,Iowa State,Big 12,netPassingYards,2448
2004,Stanford,Pac-10,penaltyYards,0
2004,Middle Tennessee,Sun Belt,puntReturnYards,208
2004,UCF,Mid-American,penalties,0
2004,Arkansas,SEC,fumblesLost,7
2004,Toledo,Mid-American,rushingAttempts,527
2004,Washington State,Pac-10,firstDowns,195
2004,Akron,Mid-American,interceptions,8
2004,Washington State,Pac-10,interceptionYards,67
2004,South Florida,Conference USA,thirdDowns,153
2004,Rice,Western Athletic,possessionTime,13496
2004,UCLA,Pac-10,puntReturns,43
2004,Texas Tech,Big 12,puntReturns,40
2004,Colorado State,Mountain West,passAttempts,350
2004,TCU,Conference USA,fourthDowns,17
2004,Baylor,Big 12,puntReturns,44
2004,Arkansas,SEC,puntReturnYards,126
2004,Boston College,Big East,possessionTime,13319
2004,Indiana,Big Ten,passAttempts,271
2004,Texas Tech,Big 12,passesIntercepted,11
2004,Texas A&M,Big 12,rushingYards,2007
2004,Western Michigan,Mid-American,puntReturnTDs,2
2004,Georgia Tech,ACC,games,12
2004,Minnesota,Big Ten,fumblesLost,4
2004,SMU,Western Athletic,totalYards,3673
2004,Oklahoma State,Big 12,rushingAttempts,594
2004,Wisconsin,Big Ten,rushingTDs,18
2004,Auburn,SEC,totalYards,5469
2004,Air Force,Mountain West,rushingTDs,31
2004,Texas,Big 12,puntReturnTDs,1
2004,Bowling Green,Mid-American,firstDowns,313
2004,Wake Forest,ACC,rushingYards,2267
2004,Ball State,Mid-American,interceptionYards,37
2004,Virginia,ACC,interceptions,5
2004,Colorado,Big 12,rushingAttempts,410
2004,New Mexico State,Sun Belt,turnovers,21
2004,Virginia Tech,ACC,rushingAttempts,552
2004,TCU,Conference USA,passAttempts,365
2004,Idaho,Sun Belt,passAttempts,395
2004,Toledo,Mid-American,interceptionTDs,2
2004,Florida A&M,FBS Independents,netPassingYards,849
2004,Virginia Tech,ACC,passAttempts,319
2004,Mississippi State,SEC,firstDowns,167
2004,BYU,Mountain West,interceptions,14
2004,Ole Miss,SEC,puntReturns,40
2004,Memphis,Conference USA,games,12
2004,Buffalo,Mid-American,passingTDs,4
2004,Arizona,Pac-10,rushingYards,1302
2004,Vanderbilt,SEC,passAttempts,253
2004,Idaho,Sun Belt,rushingYards,1580
2004,Baylor,Big 12,passingTDs,8
2004,South Florida,Conference USA,totalYards,3886
2004,Maryland,ACC,penaltyYards,0
2004,Baylor,Big 12,interceptions,11
2004,Penn State,Big Ten,interceptionTDs,0
2004,Maryland,ACC,turnovers,26
2004,North Texas,Sun Belt,puntReturnYards,153
2004,Maryland,ACC,penalties,0
2004,Ohio State,Big Ten,rushingYards,1745
2004,New Mexico,Mountain West,fourthDowns,10
2004,Oregon State,Pac-10,rushingYards,848
2004,Kent State,Mid-American,thirdDownConversions,65
2004,Air Force,Mountain West,rushingAttempts,648
2004,East Carolina,Conference USA,puntReturnYards,440
2004,Kent State,Mid-American,fourthDowns,25
2004,Toledo,Mid-American,possessionTime,14650
2004,Rutgers,Big East,passCompletions,303
2004,Wake Forest,ACC,netPassingYards,1734
2004,Northwestern,Big Ten,puntReturnYards,270
2004,Tulsa,Western Athletic,fumblesLost,12
2004,Southern Mississippi,Conference USA,interceptions,9
2004,Utah,Mountain West,games,12
2004,Kansas State,Big 12,games,11
2004,Troy,Sun Belt,fumblesRecovered,9
2004,Syracuse,Big East,thirdDowns,151
2004,Missouri,Big 12,thirdDownConversions,76
2004,Baylor,Big 12,rushingTDs,8
2004,Clemson,ACC,fumblesLost,7
2004,Utah,Mountain West,puntReturnYards,382
2004,Michigan State,Big Ten,passAttempts,399
2004,Florida State,ACC,puntReturnTDs,0
2004,Ole Miss,SEC,interceptionTDs,2
2004,Ohio,Mid-American,passAttempts,326
2004,Virginia,ACC,passingTDs,9
2004,Tulsa,Western Athletic,fourthDownConversions,10
2004,Nevada,Western Athletic,interceptionTDs,2
2004,Northern Illinois,Mid-American,netPassingYards,2493
2004,Arkansas State,Sun Belt,possessionTime,11871
2004,Arkansas State,Sun Belt,rushingTDs,8
2004,Connecticut,Big East,fumblesLost,10
2004,LSU,SEC,games,12
2004,Navy,FBS Independents,puntReturns,36
2004,Southern Mississippi,Conference USA,passingTDs,15
2004,Southern Mississippi,Conference USA,penalties,0
2004,Nevada,Western Athletic,interceptionYards,152
2004,Washington,Pac-10,puntReturnYards,96
2004,Tulane,Conference USA,fumblesRecovered,7
2004,Ball State,Mid-American,passingTDs,14
2004,Middle Tennessee,Sun Belt,rushingAttempts,360
2004,Miami,ACC,fourthDowns,12
2004,San Diego State,Mountain West,fumblesRecovered,14
2004,Ohio State,Big Ten,netPassingYards,2240
2004,Troy,Sun Belt,totalYards,3410
2004,West Virginia,Big East,totalYards,5027
2004,New Mexico,Mountain West,fourthDownConversions,2
2004,Buffalo,Mid-American,totalYards,2334
2004,New Mexico State,Sun Belt,games,11
2004,Temple,Big East,fourthDowns,22
2004,Akron,Mid-American,fourthDownConversions,9
2004,Ohio,Mid-American,fourthDownConversions,8
2004,Alabama,SEC,puntReturnYards,270
2004,California,Pac-10,interceptionYards,155
2004,Hawai'i,Western Athletic,puntReturnYards,543
2004,Air Force,Mountain West,penaltyYards,0
2004,Miami,ACC,thirdDownConversions,55
2004,Boston College,Big East,thirdDownConversions,70
2004,Toledo,Mid-American,thirdDownConversions,74
2004,Army,Conference USA,netPassingYards,2369
2004,Utah State,Sun Belt,penalties,0
2004,USC,Pac-10,fumblesLost,12
2004,Ball State,Mid-American,interceptionTDs,0
2004,Wake Forest,ACC,turnovers,14
2004,NC State,ACC,puntReturnYards,393
2004,Illinois,Big Ten,thirdDownConversions,66
2004,Idaho,Sun Belt,penalties,0
2004,Eastern Michigan,Mid-American,totalYards,4368
2004,Louisiana Monroe,Sun Belt,rushingTDs,12
2004,Nebraska,Big 12,puntReturns,45
2004,New Mexico,Mountain West,thirdDowns,175
2004,San José State,Western Athletic,penaltyYards,0
2004,East Carolina,Conference USA,puntReturnTDs,1
2004,Wisconsin,Big Ten,penaltyYards,0
2004,Troy,Sun Belt,fourthDowns,15
2004,Arkansas State,Sun Belt,puntReturnYards,298
2004,Virginia Tech,ACC,penalties,0
2004,Nebraska,Big 12,passAttempts,322
2004,Northern Illinois,Mid-American,fourthDownConversions,12
2004,Houston,Conference USA,fourthDownConversions,8
2004,Air Force,Mountain West,interceptions,8
2004,North Carolina,ACC,games,12
2004,Iowa,Big Ten,firstDowns,199
2004,Cincinnati,Conference USA,penalties,0
2004,Tennessee,SEC,passCompletions,210
2004,Air Force,Mountain West,puntReturnYards,92
2004,Washington,Pac-10,firstDowns,188
2004,Ohio,Mid-American,puntReturns,34
2004,LSU,SEC,penalties,0
2004,Bowling Green,Mid-American,rushingYards,2019
2004,California,Pac-10,puntReturnTDs,0
2004,Rutgers,Big East,penalties,0
2004,Tennessee,SEC,games,13
2004,UNLV,Mountain West,passCompletions,156
2004,Louisiana,Sun Belt,puntReturnYards,94
2004,Marshall,Mid-American,penaltyYards,0
2004,Arizona State,Pac-10,turnovers,27
2004,Tennessee,SEC,turnovers,24
2004,Oregon,Pac-10,thirdDowns,159
2004,Minnesota,Big Ten,rushingAttempts,572
2004,Virginia,ACC,totalYards,5081
2004,Texas,Big 12,interceptionTDs,1
2004,Florida,SEC,passingTDs,29
2004,Boise State,Western Athletic,puntReturnYards,710
2004,San Diego State,Mountain West,passingTDs,7
2004,Florida State,ACC,fourthDownConversions,12
2004,Baylor,Big 12,netPassingYards,2567
2004,Ball State,Mid-American,passCompletions,203
2004,Eastern Michigan,Mid-American,fourthDownConversions,11
2004,Tulane,Conference USA,netPassingYards,2741
2004,Western Michigan,Mid-American,interceptionTDs,1
2004,Wake Forest,ACC,interceptions,7
2004,Miami (OH),Mid-American,rushingTDs,25
2004,Wake Forest,ACC,firstDowns,200
2004,Arizona,Pac-10,passesIntercepted,8
2004,Minnesota,Big Ten,fourthDownConversions,12
2004,Navy,FBS Independents,thirdDownConversions,73
2004,Pittsburgh,Big East,passCompletions,232
2004,Northwestern,Big Ten,thirdDownConversions,67
2004,Colorado State,Mountain West,puntReturnYards,132
2004,Virginia,ACC,fourthDowns,9
2004,Toledo,Mid-American,thirdDowns,186
2004,Syracuse,Big East,fourthDownConversions,5
2004,Arizona State,Pac-10,penalties,0
2004,Army,Conference USA,puntReturnTDs,0
2004,Houston,Conference USA,turnovers,14
2004,Fresno State,Western Athletic,rushingTDs,36
2004,Louisiana Tech,Western Athletic,netPassingYards,2398
2004,Troy,Sun Belt,passesIntercepted,25
2004,Alabama,SEC,netPassingYards,1823
2004,Southern Mississippi,Conference USA,netPassingYards,2300
2004,Kent State,Mid-American,passesIntercepted,15
2004,Hawai'i,Western Athletic,puntReturnTDs,5
2004,Toledo,Mid-American,rushingYards,2095
2004,East Carolina,Conference USA,fourthDownConversions,4
2004,Minnesota,Big Ten,interceptions,9
2004,Kentucky,SEC,turnovers,29
2004,Colorado,Big 12,passCompletions,233
2004,South Carolina,SEC,rushingTDs,14
2004,Baylor,Big 12,puntReturnYards,479
2004,Pittsburgh,Big East,fumblesLost,6
2004,Tulsa,Western Athletic,passAttempts,338
2004,Oklahoma,Big 12,passAttempts,406
2004,Wake Forest,ACC,fourthDownConversions,2
2004,SMU,Western Athletic,rushingAttempts,410
2004,Syracuse,Big East,totalYards,3709
2004,Indiana,Big Ten,passCompletions,151
2004,Indiana,Big Ten,passesIntercepted,9
2004,Central Michigan,Mid-American,passAttempts,375
2004,Arizona,Pac-10,thirdDownConversions,44
2004,Oklahoma State,Big 12,interceptionTDs,2
2004,Buffalo,Mid-American,rushingAttempts,349
2004,San Diego State,Mountain West,fumblesLost,11
2004,UTEP,Western Athletic,fumblesLost,11
2004,North Carolina,ACC,passAttempts,339
2004,Boise State,Western Athletic,passCompletions,221
2004,Kansas State,Big 12,interceptionTDs,3
2004,New Mexico State,Sun Belt,totalYards,4102
2004,Connecticut,Big East,rushingYards,1781
2004,Colorado State,Mountain West,interceptionTDs,2
2004,Army,Conference USA,interceptionTDs,0
2004,Tulsa,Western Athletic,rushingYards,2021
2004,Clemson,ACC,possessionTime,10333
2004,Nebraska,Big 12,firstDowns,194
2004,Oklahoma State,Big 12,thirdDowns,170
2004,San José State,Western Athletic,thirdDowns,151
2004,New Mexico,Mountain West,puntReturnTDs,2
2004,Stanford,Pac-10,thirdDownConversions,69
2004,Northwestern,Big Ten,passesIntercepted,8
2004,TCU,Conference USA,interceptions,8
2004,Hawai'i,Western Athletic,turnovers,26
2004,UNLV,Mountain West,penaltyYards,0
2004,Colorado State,Mountain West,totalYards,4102
2004,Boise State,Western Athletic,passesIntercepted,23
2004,Tennessee,SEC,passAttempts,376
2004,Virginia Tech,ACC,thirdDowns,171
2004,Illinois,Big Ten,penalties,0
2004,Arizona State,Pac-10,fourthDowns,17
2004,Washington State,Pac-10,turnovers,34
2004,USC,Pac-10,totalYards,5838
2004,Louisiana,Sun Belt,rushingAttempts,421
2004,UCF,Mid-American,totalYards,3080
2004,Western Michigan,Mid-American,puntReturnYards,315
2004,Maryland,ACC,fumblesRecovered,11
2004,Iowa State,Big 12,interceptionYards,294
2004,Akron,Mid-American,fumblesLost,8
2004,Temple,Big East,passesIntercepted,7
2004,East Carolina,Conference USA,passCompletions,207
2004,Nevada,Western Athletic,penalties,0
2004,Akron,Mid-American,interceptionTDs,2
2004,Rice,Western Athletic,puntReturnYards,191
2004,TCU,Conference USA,possessionTime,12094
2004,Kansas,Big 12,interceptionTDs,0
2004,Idaho,Sun Belt,puntReturnYards,137
2004,Kentucky,SEC,fumblesRecovered,10
2004,UCLA,Pac-10,penaltyYards,0
2004,South Florida,Conference USA,rushingAttempts,447
2004,Arizona State,Pac-10,rushingTDs,6
2004,Air Force,Mountain West,rushingYards,3051
2004,Ohio State,Big Ten,penaltyYards,0
2004,Maryland,ACC,interceptions,16
2004,Marshall,Mid-American,firstDowns,217
2004,Florida,SEC,totalYards,5123
2004,Pittsburgh,Big East,passAttempts,414
2004,Arkansas,SEC,passAttempts,286
2004,Virginia Tech,ACC,penaltyYards,0
2004,UCF,Mid-American,interceptions,13
2004,Boise State,Western Athletic,puntReturnTDs,2
2004,Southern Mississippi,Conference USA,fumblesLost,10
2004,Cincinnati,Conference USA,puntReturns,26
2004,Northern Illinois,Mid-American,firstDowns,261
2004,Florida State,ACC,totalYards,4470
2004,Texas A&M,Big 12,passesIntercepted,12
2004,Idaho,Sun Belt,rushingTDs,17
2004,LSU,SEC,passingTDs,19
2004,Southern Mississippi,Conference USA,turnovers,19
2004,Virginia Tech,ACC,passingTDs,24
2004,Notre Dame,FBS Independents,possessionTime,13609
2004,Tulsa,Western Athletic,totalYards,4263
2004,NC State,ACC,fumblesRecovered,6
2004,Hawai'i,Western Athletic,penaltyYards,0
2004,Georgia Tech,ACC,interceptionTDs,2
2004,LSU,SEC,fourthDownConversions,3
2004,Virginia,ACC,rushingTDs,34
2004,Nebraska,Big 12,interceptionYards,352
2004,California,Pac-10,rushingAttempts,509
2004,Wake Forest,ACC,fumblesLost,7
2004,Buffalo,Mid-American,turnovers,13
2004,Pittsburgh,Big East,firstDowns,232
2004,San José State,Western Athletic,rushingYards,1782
2004,Auburn,SEC,penaltyYards,0
2004,Ball State,Mid-American,totalYards,3556
2004,Kansas State,Big 12,puntReturnYards,146
2004,Arkansas State,Sun Belt,fourthDownConversions,6
2004,Navy,FBS Independents,puntReturnTDs,0
2004,USC,Pac-10,games,13
2004,New Mexico,Mountain West,interceptionTDs,0
2004,Iowa,Big Ten,rushingAttempts,428
2004,Illinois,Big Ten,rushingTDs,10
2004,Mississippi State,SEC,puntReturnYards,195
2004,Washington,Pac-10,thirdDownConversions,55
2004,Vanderbilt,SEC,interceptions,5
2004,Bowling Green,Mid-American,puntReturnYards,366
2004,BYU,Mountain West,passesIntercepted,13
2004,Western Michigan,Mid-American,interceptionYards,177
2004,Air Force,Mountain West,thirdDownConversions,78
2004,BYU,Mountain West,thirdDownConversions,57
2004,Michigan State,Big Ten,fourthDownConversions,4
2004,Michigan State,Big Ten,games,12
2004,Idaho,Sun Belt,totalYards,4081
2004,SMU,Western Athletic,interceptionYards,63
2004,Kent State,Mid-American,penalties,0
2004,Iowa,Big Ten,puntReturnYards,260
2004,Memphis,Conference USA,interceptions,11
2004,Kansas State,Big 12,passCompletions,154
2004,Tulane,Conference USA,passesIntercepted,6
2004,Texas,Big 12,turnovers,19
2004,Kent State,Mid-American,interceptionYards,386
2004,Connecticut,Big East,passesIntercepted,10
2004,Duke,ACC,totalYards,2697
2004,Bowling Green,Mid-American,passCompletions,313
2004,Virginia,ACC,rushingAttempts,550
2004,Kentucky,SEC,fourthDownConversions,7
2004,Duke,ACC,fourthDowns,16
2004,New Mexico State,Sun Belt,puntReturnTDs,0
2004,Utah State,Sun Belt,passingTDs,11
2004,Fresno State,Western Athletic,passesIntercepted,14
2004,Duke,ACC,rushingYards,1034
2004,Michigan,Big Ten,passAttempts,415
2004,Missouri,Big 12,interceptions,11
2004,Georgia Tech,ACC,possessionTime,13738
2004,USC,Pac-10,passingTDs,34
2004,Michigan State,Big Ten,netPassingYards,2692
2004,Fresno State,Western Athletic,games,12
2004,BYU,Mountain West,fumblesLost,17
2004,SMU,Western Athletic,penalties,0
2004,Mississippi State,SEC,games,11
2004,Oklahoma,Big 12,interceptionYards,120
2004,NC State,ACC,puntReturnTDs,3
2004,Marshall,Mid-American,rushingTDs,11
2004,Texas Tech,Big 12,puntReturnYards,424
2004,Western Michigan,Mid-American,penaltyYards,0
2004,Michigan State,Big Ten,penaltyYards,0
2004,Iowa State,Big 12,rushingTDs,11
2004,UCF,Mid-American,puntReturns,34
2004,Iowa State,Big 12,thirdDowns,209
2004,Rice,Western Athletic,thirdDownConversions,64
2004,Kansas,Big 12,passesIntercepted,19
2004,Western Michigan,Mid-American,games,11
2004,East Carolina,Conference USA,fourthDowns,19
2004,USC,Pac-10,puntReturnYards,406
2004,Michigan,Big Ten,firstDowns,250
2004,Iowa State,Big 12,totalYards,3949
2004,San Diego State,Mountain West,thirdDowns,170
2004,Houston,Conference USA,thirdDownConversions,64
2004,Northern Illinois,Mid-American,fourthDowns,23
2004,Louisville,Conference USA,penalties,0
2004,Pittsburgh,Big East,puntReturnTDs,0
2004,Kentucky,SEC,games,11
2004,Arizona,Pac-10,totalYards,3178
2004,San José State,Western Athletic,passAttempts,263
2004,UAB,Conference USA,totalYards,4297
2004,Minnesota,Big Ten,interceptionYards,72
2004,Northern Illinois,Mid-American,turnovers,12
2004,Texas Tech,Big 12,interceptions,18
2004,Texas,Big 12,passCompletions,159
2004,Oklahoma State,Big 12,thirdDownConversions,65
2004,Oregon State,Pac-10,puntReturns,55
2004,Oklahoma,Big 12,rushingTDs,22
2004,Vanderbilt,SEC,fourthDownConversions,3
2004,Fresno State,Western Athletic,fourthDownConversions,7
2004,South Florida,Conference USA,fourthDowns,15
2004,Oregon State,Pac-10,games,12
2004,Virginia Tech,ACC,interceptionYards,318
2004,Florida,SEC,thirdDowns,165
2004,USC,Pac-10,fourthDownConversions,11
2004,South Florida,Conference USA,interceptions,11
2004,Louisiana Monroe,Sun Belt,passingTDs,12
2004,Rutgers,Big East,rushingYards,918
2004,Rutgers,Big East,fourthDowns,15
2004,Ohio State,Big Ten,puntReturns,31
2004,Virginia Tech,ACC,fumblesLost,13
