fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,team,home_away,points,game_id,season,week,season_type
1,4,3,0,1,1,70,0,3,7,0,0,1,30,12-19,1-1,563,172,6-15,11.5,391,76,5.1,7-65,0,0,0,43:20,Georgia Tech,home,37,322940059,2012,8,regular
0,0,3,0,1,2,122,0,5,3,,,,15,1-9,1-1,296,264,19-31,8.5,32,16,2.0,3-27,2,1,1,15:30,Boston College,away,17,322940059,2012,8,regular
0,1,-1,0,2,1,73,0,4,5,0,0,1,23,6-16,1-3,406,207,15-29,7.1,199,49,4.1,3-21,3,0,3,37:14,Virginia Tech,away,17,322940228,2012,8,regular
0,3,35,0,4,1,49,0,2,8,86,1,3,15,6-15,1-1,295,160,12-21,7.6,135,45,3.0,4-39,1,0,1,26:00,Clemson,home,38,322940228,2012,8,regular
0,0,29,0,4,1,62,0,4,4,,,,15,8-20,0-0,301,253,22-39,6.5,48,32,1.5,5-40,3,2,1,42:57,Virginia,home,10,322940258,2012,8,regular
2,1,54,0,3,0,39,0,2,10,0,0,1,12,1-15,1-1,213,108,8-21,5.1,105,41,2.6,3-21,0,0,0,30:04,Wake Forest,away,16,322940258,2012,8,regular
2,2,18,0,1,1,123,0,6,14,,,,28,9-18,1-2,510,276,23-36,7.7,234,53,4.4,8-79,1,0,1,33:02,Duke,home,33,322940150,2012,8,regular
0,1,,,,2,88,0,5,12,0,0,1,22,4-15,4-4,414,237,20-33,7.2,177,38,4.7,2-20,2,2,0,26:01,North Carolina,away,30,322940150,2012,8,regular
2,0,,,,1,,,,4,,,,16,4-17,1-2,341,240,23-48,5.0,101,22,4.6,6-45,2,1,1,25:09,Iowa State,away,10,322940197,2012,8,regular
1,3,28,0,4,1,33,0,2,7,2,0,1,28,9-18,0-1,625,415,32-47,8.8,210,42,5.0,5-36,2,2,0,34:51,Oklahoma State,home,31,322940197,2012,8,regular
0,0,,,,1,235,1,8,2,,,,18,7-14,1-2,243,155,23-35,4.4,88,27,3.3,4-29,2,0,2,25:47,West Virginia,home,14,322940277,2012,8,regular
0,4,32,0,2,3,105,0,3,13,8,0,2,24,6-9,0-0,479,333,20-23,14.5,146,39,3.7,6-55,0,0,0,33:08,Kansas State,away,55,322940277,2012,8,regular
1,7,16,0,2,1,107,0,3,8,0,0,1,27,10-16,0-1,525,274,19-31,8.8,251,44,5.7,5-52,0,0,0,30:14,Texas,home,56,322940251,2012,8,regular
0,4,-1,0,1,2,63,0,3,14,,,,29,3-12,2-2,607,352,30-41,8.6,255,44,5.8,5-55,2,1,1,29:17,Baylor,away,50,322940251,2012,8,regular
1,1,12,0,1,0,130,0,8,1,,,,20,12-24,0-0,309,124,13-28,4.4,185,58,3.2,4-36,3,1,2,39:50,Kansas,away,7,322940201,2012,8,regular
1,2,108,1,5,3,112,1,2,10,15,0,2,18,5-10,0-0,406,313,22-34,9.2,93,18,5.2,3-15,1,1,0,32:45,Oklahoma,home,52,322940201,2012,8,regular
0,1,60,0,5,4,50,0,3,23,,,,28,5-17,1-1,516,332,26-47,7.1,184,42,4.4,8-62,3,1,2,31:55,TCU,home,53,322942628,2012,8,regular
1,1,,,,7,26,0,2,6,15,0,2,21,5-13,0-0,389,318,30-42,7.6,71,27,2.6,9-90,0,0,0,27:24,Texas Tech,away,56,322942628,2012,8,regular
3,0,8,0,2,2,95,0,6,6,,,,15,5-13,0-3,412,302,20-32,9.4,110,38,2.9,7-65,6,5,1,32:11,UT San Antonio,home,24,322942636,2012,8,regular
5,2,1,0,1,3,155,1,4,10,30,0,1,17,4-12,1-1,374,283,18-27,10.5,91,32,2.8,4-25,3,3,0,27:35,San José State,away,52,322942636,2012,8,regular
1,0,29,0,5,2,118,0,6,3,36,1,1,21,6-18,1-3,408,216,20-37,5.8,192,47,4.1,2-10,4,0,4,30:00,Arizona State,home,21,322920009,2012,8,regular
0,4,,,,2,59,0,2,5,111,0,4,18,6-17,2-2,454,48,11-19,2.5,406,60,6.8,7-40,2,1,1,29:24,Oregon,away,43,322920009,2012,8,regular
1,0,29,0,1,0,96,0,4,3,3,0,1,12,1-14,2-4,217,214,19-31,6.9,3,28,0.1,5-63,3,2,1,22:39,California,home,3,322940025,2012,8,regular
2,1,53,0,3,2,,,,3,2,0,1,23,4-14,1-2,475,223,17-32,7.0,252,46,5.5,9-90,2,1,1,36:58,Stanford,away,21,322940025,2012,8,regular
1,2,63,1,1,4,17,0,1,10,72,0,2,25,6-12,2-2,533,256,14-22,11.6,277,49,5.7,8-75,2,1,1,27:28,Arizona,home,52,322940012,2012,8,regular
1,1,,,,1,60,0,3,5,47,0,1,23,5-17,2-3,380,256,29-52,4.9,124,29,4.3,10-100,3,1,2,32:11,Washington,away,17,322940012,2012,8,regular
0,0,0,0,2,1,35,0,1,1,,,,19,3-16,2-4,307,172,15-28,6.1,135,45,3.0,7-69,4,2,2,34:21,Utah,away,7,322940204,2012,8,regular
2,3,,,,0,25,0,2,3,19,0,2,15,2-11,0-0,226,174,16-26,6.7,52,28,1.9,5-64,0,0,0,25:27,Oregon State,home,21,322940204,2012,8,regular
2,0,,,,0,92,0,4,6,,,,25,6-16,2-5,351,248,23-43,5.8,103,42,2.5,4-46,6,3,3,36:46,Colorado,away,6,322940030,2012,8,regular
3,0,,,,7,76,0,3,8,74,0,3,22,2-6,0-0,458,340,23-25,13.6,118,23,5.1,10-90,2,2,0,22:36,USC,home,50,322940030,2012,8,regular
1,1,,,,3,168,0,6,7,-3,0,1,20,3-11,2-3,428,316,18-29,10.9,112,38,2.9,12-104,3,2,1,30:02,Florida International,away,37,322942653,2012,8,regular
2,2,0,0,1,3,66,0,3,8,0,0,1,27,13-21,0-0,432,245,29-45,5.4,187,41,4.6,6-43,2,1,1,29:52,Troy,home,38,322942653,2012,8,regular
1,2,27,0,4,2,72,0,4,10,,,,24,8-19,0-0,461,303,27-41,7.4,158,39,4.1,10-80,0,0,0,29:28,Florida Atlantic,away,34,322940006,2012,8,regular
0,3,1,0,3,1,55,0,3,13,,,,25,4-16,0-1,359,179,13-27,6.6,180,53,3.4,4-50,1,1,0,30:28,South Alabama,home,37,322940006,2012,8,regular
0,3,,,,1,134,0,6,4,4,0,1,21,3-10,2-2,338,194,19-29,6.7,144,33,4.4,6-65,2,1,1,24:43,East Carolina,home,28,323010151,2012,9,regular
1,6,21,0,3,2,75,0,3,8,0,0,1,32,6-8,2-2,563,51,3-5,10.2,512,69,7.4,2-25,1,0,1,35:27,Navy,away,56,323010151,2012,9,regular
0,2,7,0,1,1,17,0,4,18,,,,27,8-15,0-0,552,183,17-30,6.1,369,45,8.2,9-82,2,2,0,31:41,South Florida,home,36,323010058,2012,9,regular
2,1,9,0,2,4,37,0,2,7,,,,33,6-13,1-1,520,328,27-40,8.2,192,46,4.2,10-89,0,0,0,28:16,Syracuse,away,37,323010058,2012,9,regular
0,1,0,0,3,1,149,0,5,5,,,,22,9-16,0-1,324,195,18-28,7.0,129,40,3.2,3-27,2,2,0,33:24,Temple,away,17,323010221,2012,9,regular
2,3,10,0,1,3,70,0,4,11,,,,24,5-10,0-0,528,321,20-28,11.5,207,36,5.8,11-105,0,0,0,28:32,Pittsburgh,home,47,323010221,2012,9,regular
1,2,,,,2,24,0,4,5,79,1,6,21,5-13,0-0,355,131,15-22,6.0,224,50,4.5,5-40,2,2,0,36:47,Kent State,away,35,323010164,2012,9,regular
2,1,3,0,2,2,64,0,3,5,,,,21,6-14,0-0,409,313,25-46,6.8,96,20,4.8,5-50,7,1,6,22:36,Rutgers,home,23,323010164,2012,9,regular
3,1,14,0,2,1,124,0,5,9,12,0,2,26,9-22,1-3,404,211,20-47,4.5,193,47,4.1,5-31,5,2,3,35:37,Hawai'i,away,27,323010036,2012,9,regular
2,3,80,0,2,1,95,0,4,6,116,2,3,16,1-6,0-0,291,115,10-17,6.8,176,35,5.0,7-70,5,3,2,23:22,Colorado State,home,42,323010036,2012,9,regular
1,5,46,0,2,0,36,0,1,9,,,,26,12-14,0-0,437,223,23-32,7.0,214,36,5.9,4-34,1,0,1,29:20,Boise State,away,45,323012751,2012,9,regular
0,2,,,,0,88,0,6,2,50,0,1,18,11-18,0-0,270,216,24-36,6.0,54,32,1.7,1-5,1,1,0,30:40,Wyoming,home,14,323012751,2012,9,regular
2,1,,,,1,58,0,2,1,0,0,1,15,2-11,0-1,300,159,17-29,5.5,141,30,4.7,3-45,0,0,0,25:26,UNLV,away,13,323010021,2012,9,regular
0,1,22,0,3,2,34,0,2,6,,,,24,12-18,2-2,506,231,13-26,8.9,275,54,5.1,7-67,3,2,1,34:34,San Diego State,home,24,323010021,2012,9,regular
1,3,5,0,2,4,72,0,4,7,5,0,1,25,5-13,1-2,600,416,31-44,9.5,184,34,5.4,9-53,1,0,1,26:57,Fresno State,away,49,323010167,2012,9,regular
0,2,1,0,2,1,65,0,2,6,40,1,1,17,5-15,1-1,394,45,4-15,3.0,349,51,6.8,3-15,2,1,1,32:29,New Mexico,home,32,323010167,2012,9,regular
2,3,,,,1,122,0,6,7,,,,21,6-13,1-3,380,211,15-27,7.8,169,40,4.2,4-33,1,0,1,24:52,Nevada,away,31,323002005,2012,9,regular
0,4,11,0,1,2,58,0,3,12,13,0,1,36,9-14,2-3,600,139,6-7,19.9,461,82,5.6,3-35,2,2,0,34:21,Air Force,home,48,323002005,2012,9,regular
0,2,5,0,1,1,93,0,4,3,,,,23,3-12,1-3,432,221,17-29,7.6,211,43,4.9,4-44,4,1,3,32:46,North Texas,away,21,323012393,2012,9,regular
1,2,9,0,2,3,60,0,1,8,11,0,3,20,5-13,0-1,488,349,20-30,11.6,139,37,3.8,2-20,0,0,0,27:14,Middle Tennessee,home,38,323012393,2012,9,regular
0,0,109,0,3,2,83,0,4,8,8,0,3,17,3-13,0-1,295,287,21-39,7.4,8,27,0.3,3-35,2,2,0,26:33,Boston College,home,20,323010103,2012,9,regular
2,0,11,0,2,2,43,0,3,5,,,,16,5-18,2-2,337,240,23-42,5.7,97,32,3.0,3-32,3,0,3,33:27,Maryland,away,17,323010103,2012,9,regular
0,3,15,0,1,1,160,0,5,7,0,0,1,20,5-15,0-0,353,157,13-28,5.6,196,41,4.8,6-59,3,0,3,30:31,Cincinnati,away,31,323000097,2012,9,regular
0,2,-2,0,2,2,82,0,4,10,13,0,3,24,7-17,1-2,524,416,24-41,10.1,108,37,2.9,6-65,1,0,1,29:29,Louisville,home,34,323000097,2012,9,regular
1,0,,,,2,151,0,8,5,25,0,2,27,13-24,0-2,364,298,35-62,4.8,66,36,1.8,3-17,0,0,0,27:01,Marshall,home,17,323010276,2012,9,regular
0,4,,,,2,213,2,4,6,,,,25,6-9,1-1,568,290,16-22,13.2,278,40,6.9,5-45,3,1,2,32:31,UCF,away,54,323010276,2012,9,regular
2,4,59,0,1,1,28,0,1,14,,,,24,5-10,0-1,487,353,25-35,10.1,134,34,3.9,0-0,1,1,0,35:20,SMU,home,44,323012567,2012,9,regular
1,1,,,,0,108,0,6,7,,,,9,4-13,0-0,202,85,8-17,5.0,117,31,3.8,5-50,2,2,0,24:05,Memphis,away,13,323012567,2012,9,regular
2,2,10,0,2,3,87,0,3,8,94,1,3,19,6-11,0-0,370,172,11-18,9.6,198,45,4.4,6-50,3,3,0,28:13,Rice,home,44,323010242,2012,9,regular
3,2,,,,0,54,0,2,5,,,,19,6-19,2-4,372,256,14-31,8.3,116,49,2.4,1-5,5,2,3,31:47,Southern Mississippi,away,17,323010242,2012,9,regular
1,2,63,0,2,5,63,0,3,13,66,0,3,26,9-14,0-1,619,466,34-42,11.1,153,37,4.1,10-71,3,2,1,34:59,Tulane,home,55,323012655,2012,9,regular
2,3,17,0,2,3,19,0,1,9,0,0,1,29,5-13,2-3,622,409,26-53,7.7,213,28,7.6,6-46,4,1,3,25:01,UAB,away,45,323012655,2012,9,regular
2,2,,,,3,169,0,7,3,,,,26,13-20,0-1,494,301,21-38,7.9,193,53,3.6,6-59,6,2,4,39:27,UTEP,away,35,323010248,2012,9,regular
2,3,1,0,1,2,4,0,2,9,107,1,4,19,4-12,1-2,339,174,16-30,5.8,165,36,4.6,3-40,2,2,0,20:44,Houston,home,45,323010248,2012,9,regular
0,0,2,0,1,0,68,0,3,6,33,0,1,19,7-14,1-2,345,256,16-32,8.0,89,35,2.5,9-57,4,3,1,26:39,Florida International,home,6,323012229,2012,9,regular
3,2,0,0,1,0,29,0,2,2,0,0,1,17,6-14,0-2,289,128,14-21,6.1,161,39,4.1,7-74,1,0,1,33:21,Western Kentucky,away,14,323012229,2012,9,regular
0,0,22,0,5,2,50,0,2,4,,,,17,9-17,0-0,277,216,24-39,5.5,61,28,2.2,4-25,1,1,0,30:01,Michigan State,away,16,323010275,2012,9,regular
1,0,34,0,1,1,52,0,2,7,,,,10,6-16,0-0,190,171,14-22,7.8,19,37,0.5,2-15,0,0,0,29:40,Wisconsin,home,13,323010275,2012,9,regular
0,3,,,,1,53,0,3,5,17,1,1,19,8-16,0-0,377,143,7-19,7.5,234,53,4.4,7-75,1,0,1,31:40,Ohio State,away,35,323010213,2012,9,regular
0,0,15,1,5,2,83,0,6,5,0,0,1,19,5-17,2-4,359,327,27-46,7.1,32,28,1.1,9-85,1,0,1,27:29,Penn State,home,23,323010213,2012,9,regular
0,1,38,0,3,3,70,0,4,14,43,1,1,20,6-13,1-1,458,246,15-22,11.2,212,41,5.2,8-51,0,0,0,29:41,Minnesota,home,44,323010135,2012,9,regular
0,0,,,,4,74,0,4,4,,,,21,9-18,1-2,381,198,21-43,4.6,183,34,5.4,8-64,1,0,1,30:13,Purdue,away,28,323010135,2012,9,regular
2,2,0,0,1,2,36,0,2,7,,,,14,1-13,0-0,292,171,14-22,7.8,121,42,2.9,3-25,1,0,1,26:50,Indiana,away,31,323010356,2012,9,regular
0,1,0,0,2,1,44,0,3,5,0,0,1,23,7-17,0-1,372,176,17-27,6.5,196,55,3.6,8-81,2,2,0,41:59,Illinois,home,17,323010356,2012,9,regular
0,1,,,,1,74,0,3,11,53,0,3,20,4-12,0-0,326,166,14-24,6.9,160,41,3.9,8-104,2,1,1,28:03,Nebraska,home,23,323010158,2012,9,regular
1,0,-3,0,2,0,95,0,4,9,0,0,1,18,5-15,0-0,188,93,9-27,3.4,95,37,2.6,3-44,3,0,3,31:16,Michigan,away,9,323010158,2012,9,regular
0,3,23,0,1,1,14,0,1,4,,,,20,8-11,0-1,433,84,7-10,8.4,349,49,7.1,7-72,2,1,1,25:35,Northwestern,home,28,323010077,2012,9,regular
1,2,,,,0,33,0,2,5,-8,0,1,23,8-17,1-3,336,214,24-38,5.6,122,40,3.0,3-15,0,0,0,34:25,Iowa,away,17,323010077,2012,9,regular
1,3,93,1,6,2,24,0,1,7,57,1,2,22,3-9,1-2,443,217,17-22,9.9,226,37,6.1,11-80,2,2,0,25:54,Vanderbilt,home,49,323010238,2012,9,regular
2,0,11,0,1,1,150,0,8,1,,,,16,5-17,2-5,264,210,23-41,5.1,54,32,1.7,11-94,3,1,2,33:27,UMass,away,7,323010238,2012,9,regular
0,0,3,0,1,2,130,0,5,2,,,,20,1-11,1-2,405,283,18-34,8.3,122,31,3.9,5-45,3,2,1,30:02,New Mexico State,home,14,323010166,2012,9,regular
2,3,25,0,4,1,34,0,2,4,10,0,1,26,7-19,3-4,530,292,29-44,6.6,238,46,5.2,4-35,0,0,0,29:19,Louisiana Tech,away,28,323010166,2012,9,regular
0,1,,,,0,89,0,4,7,,,,22,4-14,1-2,379,364,36-52,7.0,15,24,0.6,5-39,1,0,1,27:10,Oklahoma,home,13,323010201,2012,9,regular
0,3,,,,0,77,0,4,12,0,0,1,18,7-15,0-0,403,188,14-27,7.0,215,39,5.5,1-5,0,0,0,32:09,Notre Dame,away,30,323010201,2012,9,regular
0,0,1,0,1,0,84,0,4,9,40,0,3,15,7-16,0-1,266,191,16-29,6.6,75,40,1.9,9-90,6,4,2,33:41,Florida,away,9,323010061,2012,9,regular
4,1,-2,0,1,1,33,0,2,5,25,0,2,14,1-10,0-0,273,150,12-24,6.3,123,35,3.5,14-132,3,0,3,26:19,Georgia,home,17,323010061,2012,9,regular
1,2,20,0,1,3,66,0,3,8,0,0,1,26,6-15,2-3,510,363,23-33,11.0,147,46,3.2,4-30,1,0,1,35:22,South Carolina,home,38,323012579,2012,9,regular
0,0,-5,0,2,5,63,0,4,5,1,0,1,23,6-14,3-3,472,381,28-44,8.7,91,27,3.4,5-34,2,1,1,24:38,Tennessee,away,35,323012579,2012,9,regular
3,3,5,0,4,0,21,0,1,9,,,,20,10-16,0-0,273,87,16-27,3.2,186,47,4.0,2-15,3,1,2,36:32,Missouri,home,33,323010142,2012,9,regular
1,1,23,0,3,0,71,0,4,4,8,0,2,9,1-12,0-1,179,78,10-22,3.5,101,34,3.0,5-40,3,3,0,23:03,Kentucky,away,10,323010142,2012,9,regular
0,0,0,0,1,1,184,0,8,1,,,,16,4-13,1-1,256,209,19-36,5.8,47,21,2.2,6-56,3,2,1,26:08,Mississippi State,away,7,323010333,2012,9,regular
2,2,4,0,1,3,76,0,2,8,0,0,1,22,4-11,1-1,414,235,17-24,9.8,179,40,4.5,7-63,0,0,0,38:34,Alabama,home,38,323010333,2012,9,regular
1,1,6,0,2,2,4,0,2,9,1,0,1,24,5-16,2-2,464,297,24-43,6.9,167,37,4.5,12-70,2,0,2,32:50,Arkansas,home,27,323010008,2012,9,regular
0,2,47,0,4,1,59,0,2,12,32,0,2,22,7-15,0-0,355,278,29-37,7.5,77,37,2.1,5-33,2,1,1,27:10,Ole Miss,away,30,323010008,2012,9,regular
1,1,-7,0,1,1,138,0,8,5,0,0,1,13,5-16,0-0,299,248,21-36,6.9,51,28,1.8,8-59,2,0,2,27:14,UT San Antonio,home,17,323012636,2012,9,regular
0,3,47,0,4,3,87,0,4,12,8,0,2,23,10-17,1-2,522,394,32-42,9.4,128,37,3.5,5-51,2,1,1,32:46,Utah State,away,48,323012636,2012,9,regular
0,6,,,,3,45,0,2,9,,,,34,9-11,1-1,671,319,24-33,9.7,352,48,7.3,3-27,0,0,0,29:44,Texas A&M,away,63,323010002,2012,9,regular
0,1,10,0,1,2,56,0,3,3,,,,18,2-10,0-1,335,211,12-21,10.0,124,34,3.6,6-35,0,0,0,30:16,Auburn,home,21,323010002,2012,9,regular
0,2,27,0,4,0,25,0,2,8,0,0,1,24,4-15,1-1,464,302,23-39,7.7,162,43,3.8,5-58,0,0,0,29:12,Ohio,away,20,323010193,2012,9,regular
0,1,,,,1,86,0,3,11,,,,19,6-17,0-0,424,311,21-36,8.6,113,33,3.4,1-5,1,0,1,30:39,Miami (OH),home,23,323010193,2012,9,regular
0,3,,,,2,,,,5,0,0,2,21,7-15,1-1,444,180,15-25,7.2,264,44,6.0,6-50,0,0,0,32:01,Central Michigan,home,35,323012117,2012,9,regular
0,0,24,0,3,2,66,0,4,2,,,,27,6-16,0-2,492,352,33-53,6.6,140,29,4.8,8-64,2,0,2,27:59,Akron,away,14,323012117,2012,9,regular
0,0,8,0,1,2,11,0,3,2,23,1,2,16,4-15,0-0,372,202,11-28,7.2,170,39,4.4,1-15,2,2,0,27:27,Buffalo,home,20,323012084,2012,9,regular
2,2,-6,0,1,1,42,0,3,1,,,,18,4-14,0-1,412,171,12-25,6.8,241,46,5.2,2-30,2,0,2,32:02,Toledo,away,25,323012084,2012,9,regular
0,2,75,0,4,4,90,0,4,12,44,0,1,20,8-15,1-2,453,274,18-28,9.8,179,40,4.5,5-55,0,0,0,24:53,Northern Illinois,away,48,323012711,2012,9,regular
0,2,,,,3,103,0,5,4,,,,29,12-20,1-1,489,333,32-51,6.5,156,38,4.1,5-31,1,0,1,35:07,Western Michigan,home,34,323012711,2012,9,regular
0,2,,,,0,103,0,5,8,0,0,1,21,5-15,3-3,379,38,3-6,6.3,341,62,5.5,2-10,1,1,0,28:34,Army,home,22,323010349,2012,9,regular
1,1,13,0,2,2,54,0,2,12,,,,27,6-13,0-1,413,189,18-27,7.0,224,52,4.3,3-30,1,0,1,30:32,Ball State,away,30,323010349,2012,9,regular
2,1,16,0,3,1,32,0,2,6,0,0,1,16,7-15,0-0,356,131,10-21,6.2,225,41,5.5,7-61,0,0,0,34:44,Bowling Green,home,24,323010189,2012,9,regular
0,0,-1,0,2,0,122,0,5,3,,,,11,3-12,0-0,178,114,11-24,4.8,64,27,2.4,4-35,3,2,1,35:15,Eastern Michigan,away,3,323010189,2012,9,regular
4,1,,,,0,74,0,5,1,,,,13,4-18,1-1,232,129,16-37,3.5,103,33,3.1,10-95,0,0,0,31:08,Duke,away,7,323010052,2012,9,regular
0,3,122,1,5,2,,,,12,,,,24,8-12,0-1,560,299,9-21,14.2,261,47,5.6,7-63,4,4,0,34:44,Florida State,home,48,323010052,2012,9,regular
0,0,1,0,1,2,29,0,2,1,,,,19,6-18,0-1,290,239,28-45,5.3,51,28,1.8,4-37,1,1,0,28:44,Wake Forest,home,13,322990154,2012,9,regular
1,1,4,0,3,5,14,0,1,6,,,,26,10-17,0-0,534,433,29-40,10.8,101,45,2.2,9-79,0,0,0,30:55,Clemson,away,42,322990154,2012,9,regular
2,3,82,1,3,1,34,0,2,9,11,0,2,24,4-16,0-0,570,358,30-47,7.6,212,39,5.4,5-44,2,1,1,28:53,North Carolina,home,43,323010153,2012,9,regular
1,0,1,0,2,5,116,0,5,5,0,0,1,24,8-19,0-0,534,467,29-52,9.0,67,31,2.2,8-59,4,2,2,30:45,NC State,away,35,323010153,2012,9,regular
0,4,17,0,4,1,148,0,4,11,26,0,1,22,9-16,1-1,411,228,20-29,7.9,183,46,4.0,7-67,1,0,1,38:26,BYU,away,41,323010059,2012,9,regular
0,0,-1,0,1,0,182,1,6,5,22,1,1,12,0-10,1-1,157,40,4-12,3.3,117,35,3.3,2-16,1,0,1,20:16,Georgia Tech,home,17,323010059,2012,9,regular
1,0,-4,0,1,1,25,0,2,2,11,1,1,19,2-14,1-1,344,223,24-44,5.1,121,27,4.5,10-80,3,1,2,31:18,TCU,away,14,323010197,2012,9,regular
1,2,15,0,4,1,64,0,2,18,59,0,2,22,5-16,1-1,471,324,18-33,9.8,147,40,3.7,5-40,2,1,1,28:57,Oklahoma State,home,36,323010197,2012,9,regular
0,1,,,,2,116,0,7,6,,,,26,6-13,1-1,442,331,35-50,6.6,111,27,4.1,6-80,3,2,1,29:26,Texas Tech,away,24,323012306,2012,9,regular
2,4,,,,2,54,0,4,13,37,1,1,30,6-11,0-0,426,233,19-27,8.6,193,36,5.4,5-45,0,0,0,30:34,Kansas State,home,55,323012306,2012,9,regular
3,0,,,,5,35,0,3,5,1,0,1,32,12-21,1-2,557,381,36-54,7.1,176,48,3.7,3-20,2,1,1,38:36,Iowa State,home,35,323010066,2012,9,regular
1,1,-1,0,1,2,95,0,4,3,14,0,1,24,8-16,1-4,541,426,31-51,8.4,115,30,3.8,7-33,4,3,1,25:23,Baylor,away,21,323010066,2012,9,regular
0,2,8,0,2,0,61,0,4,5,6,0,2,18,7-15,1-2,273,39,3-9,4.3,234,56,4.2,1-5,1,1,0,35:19,Kansas,home,17,323012305,2012,9,regular
1,2,-3,0,1,1,48,0,4,3,,,,16,4-12,1-2,342,172,14-24,7.2,170,34,5.0,5-65,2,0,2,26:52,Texas,away,21,323012305,2012,9,regular
1,2,54,0,1,0,60,0,2,8,7,0,2,10,4-13,1-1,303,130,14-26,5.0,173,26,6.7,7-65,2,0,2,24:08,Texas State,away,20,323010023,2012,9,regular
0,2,5,0,2,2,66,0,3,7,22,0,2,28,7-12,0-0,571,376,26-38,9.9,195,38,5.1,2-17,3,1,2,35:52,San José State,home,31,323010023,2012,9,regular
1,2,,,,0,166,0,10,2,,,,12,2-13,2-3,246,96,13-27,3.6,150,33,4.5,5-60,2,1,1,32:21,Colorado,away,14,323012483,2012,9,regular
1,7,112,1,4,2,22,0,2,10,14,0,1,30,8-12,1-1,617,192,14-18,10.7,425,57,7.5,7-85,1,1,0,27:47,Oregon,home,70,323012483,2012,9,regular
0,0,5,0,1,2,44,0,2,5,,,,25,8-18,3-4,385,403,42-60,6.7,-18,24,-0.8,5-40,1,0,1,32:37,Washington State,away,17,323010024,2012,9,regular
0,1,,,,1,22,0,1,6,25,1,1,13,5-12,0-0,256,136,7-15,9.1,120,37,3.2,4-28,0,0,0,26:18,Stanford,home,24,323010024,2012,9,regular
0,0,0,0,1,2,68,0,4,5,0,0,1,19,5-14,0-3,427,318,25-45,7.1,109,23,4.7,6-50,4,0,4,27:26,Oregon State,away,17,323010264,2012,9,regular
0,2,,,,0,63,0,3,8,34,0,4,15,2-12,1-1,293,194,18-30,6.5,99,33,3.0,8-84,1,0,1,31:45,Washington,home,20,323010264,2012,9,regular
2,4,2,0,2,0,230,2,4,7,13,0,1,22,8-13,1-1,344,156,16-24,6.5,188,45,4.2,8-80,1,0,1,36:49,Utah,home,49,323010254,2012,9,regular
0,1,,,,2,76,0,4,9,10,0,1,19,4-10,0-1,435,288,20-32,9.0,147,28,5.3,6-52,3,2,1,21:57,California,away,27,323010254,2012,9,regular
3,2,4,0,1,3,56,0,1,9,14,0,2,30,6-17,0-1,588,369,27-51,7.2,219,43,5.1,14-129,1,0,1,29:48,Arizona,home,39,323010012,2012,9,regular
0,2,0,0,3,3,120,0,4,4,18,0,1,28,5-11,0-2,618,493,31-49,10.1,125,26,4.8,13-117,5,3,2,40:47,USC,away,36,323010012,2012,9,regular
1,1,25,0,2,4,21,0,1,13,0,0,1,29,7-19,1-2,535,315,25-35,9.0,220,59,3.7,4-36,1,0,1,32:48,Arizona State,home,43,323010009,2012,9,regular
0,2,-6,0,2,4,78,0,3,9,2,0,1,25,7-14,0-0,486,274,19-31,8.8,212,47,4.5,7-77,2,1,1,28:04,UCLA,away,45,323010009,2012,9,regular
2,4,-5,0,2,1,36,0,2,20,49,0,3,29,7-15,0-0,526,269,21-31,8.7,257,50,5.1,4-30,0,0,0,36:38,Arkansas State,away,50,322970309,2012,9,regular
0,1,,,,3,143,0,8,3,,,,21,3-8,1-2,450,374,28-41,9.1,76,23,3.3,8-57,5,2,3,23:22,Louisiana,home,27,322970309,2012,9,regular
0,1,,,,2,99,0,6,6,18,0,1,19,3-13,1-2,360,211,21-41,5.1,149,28,5.3,6-74,1,0,1,26:00,South Alabama,away,24,323012433,2012,9,regular
0,1,26,0,2,4,113,0,4,8,0,0,1,22,12-19,1-2,420,250,23-35,7.1,170,42,4.0,9-78,1,0,1,34:00,Louisiana Monroe,home,38,323012433,2012,9,regular
0,0,1,0,1,4,26,0,1,8,32,0,1,27,7-16,0-0,421,261,26-40,6.5,160,40,4.0,4-19,1,1,0,36:01,Florida Atlantic,home,34,323012226,2012,9,regular
1,2,11,0,2,1,26,0,2,9,,,,17,4-16,2-2,381,217,17-35,6.2,164,36,4.6,7-57,1,0,1,23:59,Troy,away,27,323012226,2012,9,regular
1,2,,,,0,60,0,4,5,,,,17,9-16,1-3,323,205,25-36,5.7,118,32,3.7,5-35,1,1,0,30:22,Florida Atlantic,away,17,323082426,2012,10,regular
1,1,,,,2,73,0,3,6,,,,20,7-13,1-1,393,147,8-15,9.8,246,51,4.8,3-25,1,1,0,29:38,Navy,home,24,323082426,2012,10,regular
2,3,19,0,3,2,77,0,3,5,,,,23,7-15,1-1,470,207,16-27,7.7,263,53,5.0,8-90,3,2,1,43:40,Cincinnati,home,35,323082132,2012,10,regular
