fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
0,2,10,0,3,0,16,0,1,8,21,8-18,1-2,421,206,16-32,6.4,215,49,4.4,11-89,3,3,0,34:10,32,0,3,Louisville,home,20,400547833,2014,5,regular
3,0,17,0,2,0,18,0,1,4,7,2-16,0-1,100,122,19-34,3.6,-22,23,-1.0,4-45,3,0,3,25:50,,,,Wake Forest,away,10,400547833,2014,5,regular
2,1,8,0,3,0,57,0,3,4,17,2-16,0-3,264,179,22-51,3.5,85,25,3.4,8-50,3,1,2,27:10,,,,Duke,away,10,400547754,2014,5,regular
1,1,17,0,4,2,34,0,2,4,21,2-13,1-1,426,223,20-34,6.6,203,41,5.0,8-93,2,2,0,32:50,20,0,2,Miami,home,22,400547754,2014,5,regular
0,6,5,0,2,1,29,0,1,5,36,7-15,3-3,625,290,23-40,7.3,335,56,6.0,7-40,2,1,1,31:05,,,,Yale,home,49,400548459,2014,5,regular
1,4,4,0,1,1,43,0,3,5,23,6-14,1-3,597,211,12-21,10.0,386,53,7.3,8-70,0,0,0,28:55,45,1,1,Army,away,43,400548459,2014,5,regular
0,0,0,0,3,5,166,0,8,5,32,8-16,0-2,512,394,37-60,6.6,118,30,3.9,16-158,3,0,3,31:51,0,0,2,Texas Tech,away,35,400547859,2014,5,regular
0,2,2,0,3,4,63,0,3,9,22,4-12,1-1,528,370,17-31,11.9,158,42,3.8,10-129,2,0,2,28:09,7,0,3,Oklahoma State,home,45,400547859,2014,5,regular
1,0,0,0,3,4,85,0,6,4,10,4-14,1-2,260,201,18-28,7.2,59,31,1.9,5-40,0,0,0,31:28,,,,UTEP,away,28,400547861,2014,5,regular
0,6,150,1,6,1,47,0,4,10,16,2-8,1-2,451,263,13-19,13.8,188,37,5.1,6-55,1,1,0,28:32,,,,Kansas State,home,58,400547861,2014,5,regular
0,2,,,,2,80,0,4,4,18,8-18,0-1,339,212,17-39,5.4,127,34,3.7,7-45,1,0,1,27:32,3,0,1,Iowa State,home,28,400547860,2014,5,regular
0,6,7,0,3,1,20,0,1,7,32,6-17,3-4,601,357,32-50,7.1,244,47,5.2,10-78,1,0,1,32:02,0,0,1,Baylor,away,49,400547860,2014,5,regular
1,0,5,0,2,0,,,,,19,9-20,0-3,313,140,12-31,4.5,173,51,3.4,7-52,4,0,4,30:25,,,,Kansas,home,0,400547862,2014,5,regular
0,1,41,0,2,2,,,,5,19,7-17,1-2,329,218,19-34,6.4,111,36,3.1,6-46,1,1,0,29:35,25,0,4,Texas,away,23,400547862,2014,5,regular
2,2,,,,1,,,,8,16,6-17,1-1,335,48,5-12,4.0,287,60,4.8,5-47,2,2,0,32:01,57,0,5,Air Force,home,28,400548199,2014,5,regular
2,0,52,0,3,2,66,0,4,2,24,7-18,2-6,467,370,30-58,6.4,97,29,3.3,9-80,7,2,5,27:59,,,,Boise State,away,14,400548199,2014,5,regular
2,5,0,0,1,3,88,0,3,8,25,7-12,2-4,533,195,16-20,9.8,338,52,6.5,9-84,0,0,0,35:15,19,0,1,Michigan State,home,56,400547955,2014,5,regular
0,1,1,0,1,1,82,0,4,2,11,5-12,0-1,286,188,16-24,7.8,98,27,3.6,5-43,3,2,1,24:08,,,,Wyoming,away,14,400547955,2014,5,regular
0,2,3,0,1,3,35,0,2,5,30,6-14,1-3,593,321,28-42,7.6,272,45,6.0,4-27,2,1,1,27:47,,,,Fresno State,away,35,400548200,2014,5,regular
1,2,1,0,1,1,65,0,4,6,18,4-13,1-2,377,97,4-8,12.1,280,56,5.0,5-59,0,0,0,32:13,3,0,1,New Mexico,home,24,400548200,2014,5,regular
0,1,48,0,1,1,87,0,6,5,26,6-14,2-2,455,346,18-33,10.5,109,38,2.9,8-72,2,0,2,26:31,,,,UNLV,away,17,400548202,2014,5,regular
0,4,,,,0,52,0,3,10,25,5-12,0-0,466,209,16-28,7.5,257,43,6.0,6-66,0,0,0,33:29,26,0,2,San Diego State,home,34,400548202,2014,5,regular
1,2,,,,0,,,,3,16,0-10,0-0,256,64,10-18,3.6,192,36,5.3,8-56,0,0,0,23:47,27,1,2,Nevada,away,21,400548201,2014,5,regular
0,1,5,0,2,0,52,0,3,4,24,6-17,2-3,446,276,32-46,6.0,170,37,4.6,9-95,3,1,2,36:13,,,,San José State,home,10,400548201,2014,5,regular
0,1,-1,0,1,0,153,0,6,9,22,9-19,0-1,332,126,14-37,3.4,206,47,4.4,9-55,1,0,1,28:21,,,,Indiana,home,15,400547919,2014,5,regular
0,1,11,0,2,3,,,,13,23,5-14,2-2,484,361,22-33,10.9,123,36,3.4,8-83,0,0,0,31:39,0,0,1,Maryland,away,37,400547919,2014,5,regular
1,1,66,0,4,1,28,0,1,12,20,5-14,1-1,373,167,14-23,7.3,206,47,4.4,7-65,0,0,0,34:40,30,1,1,Minnesota,away,30,400547947,2014,5,regular
0,2,-3,0,1,0,38,0,2,2,12,4-13,0-0,171,88,10-25,3.5,83,28,3.0,2-23,2,1,1,25:20,,,,Michigan,home,14,400547947,2014,5,regular
1,3,42,0,1,0,56,0,2,5,17,7-17,0-2,361,258,21-37,7.0,103,38,2.7,8-75,1,0,1,30:23,49,1,1,Northwestern,away,29,400547978,2014,5,regular
0,0,43,0,2,0,67,0,4,6,14,3-17,1-4,266,216,22-46,4.7,50,25,2.0,4-35,2,1,1,29:37,2,0,1,Penn State,home,6,400547978,2014,5,regular
1,1,,,,1,28,0,1,2,16,3-14,0-1,339,261,17-38,6.9,78,24,3.3,7-53,3,0,3,20:24,14,0,1,Illinois,away,14,400547908,2014,5,regular
0,5,12,0,3,1,4,0,1,9,35,7-15,1-2,624,166,10-21,7.9,458,70,6.5,8-70,2,1,1,39:36,71,0,3,Nebraska,home,45,400547908,2014,5,regular
0,0,34,0,2,0,25,0,2,4,9,6-17,0-0,156,72,13-32,2.3,84,30,2.8,3-19,2,0,2,25:30,39,1,1,Purdue,home,10,400547930,2014,5,regular
0,2,,,,1,83,0,2,6,22,8-19,1-3,420,245,17-37,6.6,175,51,3.4,3-14,1,0,1,34:30,31,0,2,Iowa,away,24,400547930,2014,5,regular
0,1,39,0,3,2,,,,5,18,6-16,0-3,323,283,24-46,6.2,40,23,1.7,6-55,3,1,2,25:58,45,0,1,Southern Mississippi,home,23,400548037,2014,5,regular
1,3,28,0,2,2,148,0,5,11,20,7-15,1-1,395,178,14-22,8.1,217,48,4.5,6-65,1,0,1,34:02,31,0,2,Rice,away,41,400548037,2014,5,regular
2,0,6,0,3,1,38,0,2,1,15,5-18,1-4,179,98,15-30,3.3,81,38,2.1,10-84,0,0,0,27:41,0,0,1,Washington,home,13,400548273,2014,5,regular
0,1,2,0,1,1,91,0,3,8,22,3-12,0-0,365,178,17-26,6.8,187,39,4.8,8-85,3,2,1,31:46,,,,Stanford,away,20,400548273,2014,5,regular
1,1,2,0,1,7,133,0,6,8,39,8-18,3-4,630,455,46-67,6.8,175,43,4.1,9-85,1,0,1,35:46,20,0,1,Colorado,away,56,400548271,2014,5,regular
0,1,,,,7,132,0,5,11,25,10-16,0-0,585,458,24-42,10.9,127,30,4.2,12-107,2,1,1,23:03,0,0,1,California,home,59,400548271,2014,5,regular
0,2,12,0,2,2,76,0,3,5,26,8-19,3-3,461,261,24-33,7.9,200,48,4.2,14-124,0,0,0,34:33,31,1,2,USC,home,35,400548270,2014,5,regular
0,0,5,0,2,0,170,1,4,4,17,1-10,0-0,181,123,15-35,3.5,58,21,2.8,13-108,2,0,2,24:50,,,,Oregon State,away,10,400548270,2014,5,regular
1,1,66,1,2,0,50,0,3,9,18,7-20,1-3,357,165,18-40,4.1,192,40,4.8,8-78,1,1,0,25:47,18,1,2,Utah,home,27,400548272,2014,5,regular
1,0,18,0,3,4,48,0,2,4,27,10-20,2-4,495,417,39-61,6.8,78,25,3.1,4-40,3,1,2,34:13,,,,Washington State,away,28,400548272,2014,5,regular
0,0,,,,3,53,0,3,9,38,11-20,2-5,626,488,42-69,7.1,138,36,3.8,6-59,4,2,2,33:50,,,,Arizona State,home,27,400548269,2014,5,regular
2,2,,,,4,223,1,6,14,19,6-12,0-0,580,355,18-23,15.4,225,35,6.4,8-78,0,0,0,25:01,95,1,2,UCLA,away,62,400548269,2014,5,regular
2,0,2,0,1,4,113,0,7,4,24,3-8,0-0,403,362,29-44,8.2,41,19,2.2,2-25,4,1,3,21:46,,,,Old Dominion,home,28,400548036,2014,5,regular
1,2,85,1,3,2,87,0,4,11,29,9-16,1-1,539,259,25-30,8.6,280,57,4.9,9-85,2,2,0,38:14,-2,0,3,Middle Tennessee,away,41,400548036,2014,5,regular
2,3,,,,1,186,0,5,13,23,10-18,1-1,412,272,20-39,7.0,140,40,3.5,6-50,2,0,2,32:21,,,,UT San Antonio,away,37,400548034,2014,5,regular
0,2,4,0,2,3,86,0,3,5,25,8-14,0-0,409,295,24-34,8.7,114,33,3.5,5-52,2,2,0,27:43,85,1,2,Florida Atlantic,home,41,400548034,2014,5,regular
0,0,,,,3,88,0,3,2,17,4-14,0-1,351,270,23-34,7.9,81,32,2.5,3-45,1,1,0,25:16,0,0,1,Troy,away,20,400548417,2014,5,regular
1,0,-5,0,1,2,80,0,3,10,19,7-18,1-1,357,328,28-43,7.6,29,33,0.9,0-0,1,0,1,34:44,,,,Louisiana Monroe,home,22,400548417,2014,5,regular
0,2,,,,0,27,0,2,2,20,4-13,1-3,330,256,23-42,6.1,74,22,3.4,7-55,2,0,2,21:52,0,0,1,Appalachian State,away,14,400550418,2014,5,regular
0,3,16,0,1,1,70,0,3,10,22,6-14,2-2,496,88,8-12,7.3,408,60,6.8,7-75,1,0,1,38:08,1,0,2,Georgia Southern,home,34,400550418,2014,5,regular
1,0,-2,0,1,4,34,0,2,6,18,6-15,1-1,364,166,12-17,9.8,198,48,4.1,6-65,0,0,0,28:54,0,0,1,Air Force,home,30,400548205,2014,6,regular
0,2,1,0,1,1,,,,3,20,6-16,2-2,393,142,8-16,8.9,251,55,4.6,5-55,2,1,1,30:57,,,,Navy,away,21,400548205,2014,6,regular
2,3,,,,2,80,0,3,3,25,3-10,1-3,503,319,25-37,8.6,184,28,6.6,6-50,0,0,0,38:22,85,1,1,Western Kentucky,home,39,400548043,2014,6,regular
0,3,5,0,1,2,235,1,7,6,32,10-15,2-2,591,300,22-25,12.0,291,64,4.5,7-55,3,2,1,35:39,,,,UAB,away,42,400548043,2014,6,regular
2,2,3,0,1,4,89,0,6,6,31,4-12,1-3,557,437,32-58,7.5,120,27,4.4,10-95,1,1,0,28:07,13,0,2,Miami (OH),home,42,400548126,2014,6,regular
1,1,,,,4,161,1,6,5,32,6-16,4-5,554,389,35-62,6.3,165,34,4.9,7-60,4,2,2,31:53,,,,UMass,away,41,400548126,2014,6,regular
1,0,20,0,5,0,81,0,3,12,20,6-17,1-2,331,214,22-43,5.0,117,33,3.5,11-99,3,1,2,32:17,,,,Houston,home,12,400547682,2014,6,regular
1,0,13,0,2,2,112,0,4,5,10,5-14,0-0,228,101,6-18,5.6,127,37,3.4,10-90,1,1,0,27:43,2,0,2,UCF,away,17,400547682,2014,6,regular
1,3,,,,2,81,0,2,11,30,12-21,1-1,610,311,18-25,12.4,299,69,4.3,8-72,0,0,0,40:39,0,0,1,Memphis,away,41,400547683,2014,6,regular
0,1,0,0,1,1,105,0,5,2,19,3-12,0-1,352,255,16-40,6.4,97,25,3.9,6-55,2,1,1,18:36,,,,Cincinnati,home,14,400547683,2014,6,regular
0,2,20,0,2,4,73,0,5,9,30,6-10,0-1,581,410,31-41,10.0,171,33,5.2,5-53,1,1,0,28:38,0,0,1,East Carolina,home,45,400547684,2014,6,regular
1,1,21,0,2,2,65,0,3,6,25,4-17,5-6,390,339,42-67,5.1,51,18,2.8,2-15,1,0,1,31:22,,,,SMU,away,24,400547684,2014,6,regular
1,2,20,0,4,4,52,0,3,6,17,8-15,0-0,532,298,16-26,11.5,234,31,7.5,7-74,2,1,1,25:39,12,0,2,Colorado State,home,42,400547685,2014,6,regular
1,1,37,0,4,1,40,0,2,5,19,7-19,1-2,390,263,18-35,7.5,127,45,2.8,4-30,3,1,2,37:35,40,0,1,Tulsa,away,17,400547685,2014,6,regular
1,4,33,0,3,0,80,0,4,12,22,4-15,2-2,437,18,3-13,1.4,419,62,6.8,4-45,1,1,0,31:41,62,0,3,Georgia Southern,away,36,400548421,2014,6,regular
1,4,29,0,1,0,96,0,5,4,30,7-16,1-3,517,334,35-50,6.7,183,42,4.4,2-10,4,1,3,27:35,,,,New Mexico State,home,28,400548421,2014,6,regular
0,4,50,0,2,1,50,0,3,5,14,7-14,1-1,466,76,11-20,3.8,390,37,10.5,3-18,4,2,2,22:03,5,0,2,Texas State,home,35,400548422,2014,6,regular
2,4,3,0,1,0,39,0,2,6,33,8-21,5-5,523,347,33-52,6.7,176,53,3.3,4-35,2,0,2,41:01,0,0,2,Idaho,away,30,400548422,2014,6,regular
1,2,,,,0,45,0,2,2,14,5-16,0-1,205,158,18-36,4.4,47,32,1.5,9-66,2,0,2,30:12,0,0,1,Stanford,away,14,400548279,2014,6,regular
0,0,10,0,7,2,,,,5,21,6-18,1-2,370,241,20-43,5.6,129,32,4.0,1-10,2,1,1,29:48,-3,0,2,Notre Dame,home,17,400548279,2014,6,regular
0,2,6,0,1,0,55,0,4,5,15,2-13,1-2,320,188,16-31,6.1,132,36,3.7,4-29,1,0,1,35:00,35,0,1,Vanderbilt,away,17,400548378,2014,6,regular
0,3,-6,0,1,2,31,0,2,8,20,4-10,0-0,445,202,14-22,9.2,243,35,6.9,2-12,1,0,1,24:12,63,1,1,Georgia,home,44,400548378,2014,6,regular
0,0,6,0,3,0,58,0,3,9,12,5-17,1-1,233,205,26-39,5.3,28,29,1.0,8-49,3,1,2,28:30,21,0,3,Tennessee,home,9,400548376,2014,6,regular
1,1,0,0,1,0,86,0,4,4,16,7-20,0-0,232,76,13-27,2.8,156,48,3.3,5-45,3,0,3,31:30,0,0,2,Florida,away,10,400548376,2014,6,regular
0,4,11,0,1,1,81,0,3,9,22,5-11,0-0,447,208,20-30,6.9,239,36,6.6,8-80,1,1,0,25:15,64,1,3,Kentucky,home,45,400548375,2014,6,regular
1,4,-4,0,1,1,82,0,5,8,32,9-15,1-1,500,218,23-37,5.9,282,48,5.9,4-35,3,0,3,33:57,,,,South Carolina,away,38,400548375,2014,6,regular
1,0,9,0,1,3,112,0,4,5,16,6-14,0-0,327,251,18-31,8.1,76,32,2.4,3-25,1,1,0,26:37,0,0,1,Ole Miss,home,23,400548374,2014,6,regular
1,1,3,0,1,0,92,0,4,5,20,6-16,1-1,396,228,19-31,7.4,168,44,3.8,8-52,2,1,1,33:21,,,,Alabama,away,17,400548374,2014,6,regular
2,0,22,0,1,4,86,0,5,7,28,5-17,1-3,526,365,37-62,5.9,161,31,5.2,5-38,3,0,3,29:41,,,,Texas A&M,away,31,400548377,2014,6,regular
0,5,15,0,2,2,46,0,2,6,26,5-11,0-0,559,279,21-27,10.3,280,50,5.6,3-20,2,2,0,30:19,54,0,3,Mississippi State,home,48,400548377,2014,6,regular
1,1,10,0,1,0,44,0,2,1,13,0-13,1-4,280,142,8-24,5.9,138,36,3.8,5-31,0,0,0,27:13,,,,LSU,away,7,400548373,2014,6,regular
0,3,15,0,3,2,27,0,1,11,25,6-12,0-0,566,268,17-25,10.7,298,49,6.1,7-80,1,1,0,32:23,,,,Auburn,home,41,400548373,2014,6,regular
0,2,1,0,2,2,43,0,2,4,25,13-17,0-0,467,233,17-27,8.6,234,52,4.5,7-50,1,1,0,42:19,,,,Central Michigan,home,28,400548124,2014,6,regular
1,1,,,,0,75,0,3,4,8,3-12,0-1,187,98,7-21,4.7,89,23,3.9,2-18,0,0,0,17:41,,,,Ohio,away,10,400548124,2014,6,regular
0,2,3,0,2,0,105,0,3,5,15,9-18,0-0,379,198,15-25,7.9,181,39,4.6,9-81,1,0,1,24:33,,,,Northern Illinois,home,17,400548123,2014,6,regular
0,1,,,,0,25,0,1,6,22,3-16,2-2,327,244,20-38,6.4,83,37,2.2,3-27,0,0,0,34:54,0,0,1,Kent State,away,14,400548123,2014,6,regular
0,0,51,0,2,1,100,0,6,0,18,5-14,0-0,279,185,17-30,6.2,94,37,2.5,7-60,4,2,2,25:33,,,,Eastern Michigan,away,6,400548122,2014,6,regular
2,2,0,0,1,2,22,0,1,7,27,6-15,1-3,552,355,33-50,7.1,197,31,6.4,15-124,0,0,0,33:48,35,0,2,Akron,home,31,400548122,2014,6,regular
2,1,,,,1,40,0,3,7,20,6-16,0-0,450,388,31-38,10.2,62,32,1.9,3-30,0,0,0,37:46,0,0,1,Western Michigan,home,19,400548125,2014,6,regular
0,1,33,0,4,1,58,0,2,8,20,3-12,1-1,453,219,14-28,7.8,234,36,6.5,4-35,3,2,1,22:14,,,,Toledo,away,20,400548125,2014,6,regular
1,4,0,0,1,0,39,0,1,9,24,9-15,0-1,473,48,2-5,9.6,425,69,6.2,1-15,1,1,0,37:54,7,0,1,Army,home,33,400548120,2014,6,regular
1,2,,,,1,87,0,4,6,15,1-8,1-2,330,173,18-26,6.7,157,25,6.3,4-36,2,1,1,22:06,,,,Ball State,away,24,400548120,2014,6,regular
0,3,,,,1,86,0,4,12,26,6-14,0-0,508,321,20-39,8.2,187,37,5.1,11-82,3,2,1,21:44,37,0,1,Bowling Green,home,36,400548121,2014,6,regular
2,4,,,,1,125,0,7,5,23,5-13,1-2,368,134,16-24,5.6,234,47,5.0,6-70,1,0,1,37:23,0,0,1,Buffalo,away,35,400548121,2014,6,regular
1,0,10,0,1,0,115,0,6,3,10,4-16,0-0,126,86,13-22,3.9,40,39,1.0,7-62,3,2,1,31:14,26,0,1,Wake Forest,away,3,400547765,2014,6,regular
2,2,32,0,2,1,,,,19,23,10-18,0-0,475,304,24-41,7.4,171,33,5.2,5-48,2,1,1,28:14,14,0,1,Florida State,home,43,400547765,2014,6,regular
0,0,7,0,1,0,,,,,12,3-14,0-0,154,35,4-19,1.8,119,38,3.1,5-45,3,3,0,25:20,,,,NC State,away,0,400547744,2014,6,regular
3,2,34,0,5,2,18,0,1,11,25,12-19,0-1,493,267,17-30,8.9,226,50,4.5,9-97,0,0,0,34:40,,,,Clemson,home,41,400547744,2014,6,regular
0,1,7,0,6,1,81,0,4,5,16,2-13,0-4,323,198,18-37,5.4,125,29,4.3,10-62,3,2,1,30:22,0,0,1,North Carolina,home,17,400547797,2014,6,regular
2,2,-5,0,2,1,54,0,4,10,20,8-21,2-3,357,186,18-27,6.9,171,57,3.0,8-45,1,0,1,40:47,47,1,1,Virginia Tech,away,34,400547797,2014,6,regular
0,4,,,,0,67,0,2,4,21,9-14,2-2,371,53,4-7,7.6,318,65,4.9,7-69,0,0,0,40:45,19,0,2,Georgia Tech,home,28,400547790,2014,6,regular
0,1,4,0,1,1,83,0,3,5,19,1-5,1-1,352,245,16-25,9.8,107,19,5.6,5-38,2,0,2,19:15,,,,Miami,away,17,400547790,2014,6,regular
0,0,45,0,2,2,54,0,3,7,19,4-13,0-0,311,195,16-30,6.5,116,35,3.3,10-75,1,0,1,30:19,0,0,1,Pittsburgh,away,19,400547812,2014,6,regular
0,1,1,0,3,1,83,0,4,6,18,5-13,0-0,346,121,10-17,7.1,225,43,5.2,6-65,1,0,1,29:34,35,1,1,Virginia,home,24,400547812,2014,6,regular
0,0,1,0,1,2,60,0,3,8,17,10-20,0-1,322,200,17-39,5.1,122,33,3.7,3-45,0,0,0,30:13,21,0,2,Iowa State,away,20,400547863,2014,6,regular
0,2,46,0,5,1,148,1,5,13,25,10-19,1-1,400,271,26-41,6.6,129,42,3.1,7-40,2,0,2,29:36,,,,Oklahoma State,home,37,400547863,2014,6,regular
1,0,,,,2,106,0,7,1,20,5-12,1-2,347,301,27-50,6.0,46,14,3.3,9-89,4,0,4,19:51,,,,Texas Tech,away,13,400547864,2014,6,regular
0,2,,,,4,29,0,2,9,29,9-15,1-2,535,290,24-31,9.4,245,50,4.9,1-15,1,1,0,40:09,12,0,4,Kansas State,home,45,400547864,2014,6,regular
0,1,18,0,3,0,74,0,4,1,20,6-17,0-1,334,144,16-34,4.2,190,40,4.8,5-45,3,1,2,33:19,,,,Texas,home,7,400547865,2014,6,regular
1,1,5,0,2,2,12,0,1,4,22,6-18,4-6,389,111,7-22,5.0,278,60,4.6,10-95,0,0,0,26:41,45,0,2,Baylor,away,28,400547865,2014,6,regular
0,2,23,0,2,2,65,0,3,7,23,10-18,0-0,469,318,20-39,8.2,151,39,3.9,12-90,3,2,1,28:03,66,1,2,TCU,home,37,400547867,2014,6,regular
2,3,0,0,2,1,28,0,2,7,19,7-18,2-3,461,309,14-36,8.6,152,42,3.6,7-73,2,0,2,31:23,0,0,1,Oklahoma,away,33,400547867,2014,6,regular
0,1,-3,0,5,1,129,1,2,15,25,8-17,0-1,557,302,20-37,8.2,255,42,6.1,5-45,3,2,1,39:55,,,,West Virginia,home,33,400547866,2014,6,regular
2,1,84,1,2,0,141,0,6,2,9,3-17,0-0,176,111,13-28,4.0,65,34,1.9,11-101,0,0,0,28:24,29,0,1,Kansas,away,14,400547866,2014,6,regular
0,2,21,0,3,1,125,0,5,6,18,7-16,0-0,352,174,12-22,7.9,178,48,3.7,9-75,2,1,1,36:58,24,0,2,Louisville,away,28,400547783,2014,6,regular
1,0,31,0,3,0,39,0,3,6,14,5-16,0-0,245,201,17-37,5.4,44,26,1.7,7-60,2,0,2,23:02,0,0,1,Syracuse,home,6,400547783,2014,6,regular
1,1,9,0,3,1,41,0,2,8,23,4-13,0-1,425,271,18-40,6.8,154,34,4.5,9-60,4,1,3,21:56,,,,BYU,home,20,400548204,2014,6,regular
1,2,,,,3,43,0,3,5,22,5-15,0-0,457,321,19-25,12.8,136,46,3.0,12-105,1,1,0,37:34,55,0,3,Utah State,away,35,400548204,2014,6,regular
2,2,18,0,2,3,18,0,1,8,24,7-13,0-1,462,306,23-43,7.1,156,30,5.2,3-22,4,0,4,25:11,32,1,1,Nevada,home,46,400548206,2014,6,regular
0,4,16,0,1,2,106,0,6,9,25,10-16,0-0,570,346,26-31,11.2,224,48,4.7,5-63,3,2,1,34:20,47,1,4,Boise State,away,51,400548206,2014,6,regular
0,1,4,0,1,0,21,0,1,3,18,4-12,1-2,341,229,14-24,9.5,112,38,2.9,4-35,2,0,2,28:14,,,,UT San Antonio,home,9,400548044,2014,6,regular
0,3,3,0,2,0,76,0,3,3,15,8-15,1-2,370,87,9-14,6.2,283,48,5.9,2-30,0,0,0,31:46,29,0,2,New Mexico,away,21,400548044,2014,6,regular
1,0,-3,0,3,1,123,0,5,7,17,6-15,1-2,270,84,9-24,3.5,186,45,4.1,7-64,3,1,2,30:22,0,0,1,San Diego State,away,13,400548207,2014,6,regular
1,3,4,0,2,0,89,0,4,6,16,9-18,1-1,315,143,14-28,5.1,172,43,4.0,4-37,2,1,1,28:37,10,0,3,Fresno State,home,24,400548207,2014,6,regular
0,2,,,,1,37,0,2,15,23,9-20,3-3,542,265,20-30,8.8,277,56,4.9,4-45,1,1,0,38:35,0,0,1,San José State,home,33,400548209,2014,6,regular
1,1,,,,0,114,0,4,4,12,3-14,1-2,221,116,11-28,4.1,105,31,3.4,3-15,1,0,1,20:52,,,,UNLV,away,10,400548209,2014,6,regular
1,2,-1,0,1,2,58,0,2,4,17,4-13,1-3,391,248,10-23,10.8,143,44,3.3,3-40,3,2,1,29:56,28,0,1,Rice,home,28,400548208,2014,6,regular
2,0,21,0,2,2,74,0,3,2,17,6-18,0-2,261,117,12-27,4.3,144,45,3.2,5-40,2,1,1,30:04,19,0,1,Hawai'i,away,14,400548208,2014,6,regular
0,2,,,,1,38,0,3,6,17,5-13,1-1,310,244,24-40,6.1,66,24,2.8,2-23,4,0,4,23:24,,,,Maryland,home,24,400547937,2014,6,regular
0,2,42,0,3,4,47,0,2,10,26,8-14,0-2,533,264,19-24,11.0,269,53,5.1,7-66,0,0,0,36:36,47,1,4,Ohio State,away,52,400547937,2014,6,regular
2,2,95,1,2,0,48,0,2,4,20,3-15,0-2,329,282,21-45,6.3,47,37,1.3,6-48,4,2,2,27:51,0,0,1,Nebraska,away,22,400547956,2014,6,regular
2,2,19,0,4,1,66,0,5,9,17,4-17,1-1,422,234,11-29,8.1,188,44,4.3,9-94,3,2,1,32:09,0,0,2,Michigan State,home,27,400547956,2014,6,regular
0,3,6,0,1,0,64,0,4,6,18,4-11,0-0,336,178,13-22,8.1,158,35,4.5,3-30,1,0,1,28:54,,,,Michigan,away,24,400547997,2014,6,regular
0,0,,,,3,35,0,2,8,18,8-16,0-2,476,402,23-40,10.1,74,30,2.5,9-85,0,0,0,30:35,0,0,1,Rutgers,home,26,400547997,2014,6,regular
1,0,13,0,2,3,46,0,2,6,22,6-15,1-1,348,205,18-34,6.0,143,35,4.1,2-10,2,0,2,26:45,,,,North Texas,away,24,400547920,2014,6,regular
0,4,14,0,2,3,94,0,5,7,22,8-15,2-3,593,230,23-29,7.9,363,44,8.3,6-55,1,1,0,33:07,0,0,2,Indiana,home,49,400547920,2014,6,regular
0,1,,,,1,46,0,3,8,22,5-16,2-2,385,182,15-29,6.3,203,46,4.4,4-20,0,0,0,30:33,11,0,4,Northwestern,home,20,400547979,2014,6,regular
0,1,21,0,2,1,81,0,4,2,19,4-12,1-1,422,138,12-29,4.8,284,37,7.7,6-49,4,0,4,29:27,,,,Wisconsin,away,14,400547979,2014,6,regular
1,4,1,0,1,1,42,0,3,8,19,7-14,1-2,551,202,15-20,10.1,349,45,7.8,6-64,0,0,0,32:40,0,0,1,Purdue,away,38,400547909,2014,6,regular
0,2,2,0,2,2,88,0,7,3,26,11-16,0-2,515,450,36-53,8.5,65,25,2.6,2-20,2,1,1,27:20,,,,Illinois,home,27,400547909,2014,6,regular
2,3,62,0,5,3,26,0,1,13,19,5-11,1-2,443,187,7-17,11.0,256,43,6.0,4-35,2,1,1,27:25,17,0,3,Louisiana Tech,home,55,400548040,2014,6,regular
1,0,,,,0,183,0,10,3,12,5-17,0-0,224,143,15-28,5.1,81,36,2.3,5-22,5,2,3,32:35,0,0,1,UTEP,away,3,400548040,2014,6,regular
2,3,,,,1,99,0,4,7,29,9-17,1-2,495,287,20-31,9.3,208,55,3.8,9-78,2,1,1,33:32,,,,Arizona,away,31,400548274,2014,6,regular
1,0,,,,3,101,0,5,6,25,4-14,2-3,446,302,21-33,9.2,144,41,3.5,10-79,2,2,0,26:28,0,0,1,Oregon,home,24,400548274,2014,6,regular
0,2,14,0,1,6,134,0,8,11,33,7-15,2-3,812,734,49-70,10.5,78,25,3.1,12-121,0,0,0,35:00,,,,Washington State,home,59,400548278,2014,6,regular
0,1,22,0,3,5,286,2,8,12,27,5-12,2-2,589,527,37-53,9.9,62,18,3.4,8-34,0,0,0,23:18,,,,California,away,60,400548278,2014,6,regular
0,2,,,,2,,,,7,25,6-14,0-2,431,308,32-49,6.3,123,28,4.4,6-67,1,0,1,27:01,,,,Colorado,home,31,400548277,2014,6,regular
0,3,7,0,4,1,63,0,5,12,22,6-14,0-0,445,278,27-37,7.5,167,32,5.2,5-42,0,0,0,32:39,25,0,1,Oregon State,away,36,400548277,2014,6,regular
0,0,-7,0,1,5,131,0,5,6,24,3-12,1-1,541,510,27-46,11.1,31,22,1.4,5-36,0,0,0,22:42,,,,Arizona State,away,38,400548275,2014,6,regular
